X,Y,DATE,SERVICEORDERSTATUS,STREETADDRESS,ZIPCODE,WARD
-77.0045726197973,38.8386195279644,July 2020,Closed,3643 HORNER PLACE SE,20032,8
-77.0508586483171,38.9259753158524,July 2020,Closed,2224 CATHEDRAL AVENUE NW,20008,3
-77.0345255652077,38.9560230369292,July 2020,Closed,1410 KENNEDY STREET NW,20011,4
-77.0155054552188,38.9490389398999,July 2020,Open,4813 3RD STREET NW,20011,4
-77.0686292379838,38.9154030645513,July 2020,Open,1819 35TH STREET NW,20007,2
-77.0215635489156,38.9555628511904,July 2020,Open,623 JEFFERSON STREET NW,20011,4
-77.0037895049242,38.9603286179366,July 2020,Open,221 NICHOLSON STREET NE,20011,4
-77.0197492398616,38.9390103651495,July 2020,Closed,523 RANDOLPH STREET NW,20011,4
-77.0148315850326,38.9094610091674,July 2020,Closed,240 P STREET NW,20001,5
-77.0509540402737,38.9035693769235,July 2020,Closed,2318 L STREET NW,20037,2
-76.9848968598074,38.8674651748375,July 2020,Closed,1900 14TH STREET SE,20020,8
-77.0227397427191,38.9417532972611,July 2020,Closed,728 UPSHUR STREET NW,20011,4
-77.0168673278833,38.9418661752131,July 2020,Open,4125 4TH STREET NW,20011,4
-77.0007964578221,38.8997248194728,July 2020,Open,728 4TH STREET NE,20002,6
-76.9967205750111,38.8844485575432,July 2020,Closed,650 D STREET SE,20003,6
-76.9968192169627,38.9469400051416,July 2020,Closed,4721 7TH STREET NE,20017,5
-76.9802942840976,38.8973989128847,July 2020,Closed,612 17TH STREET NE,20002,6
-76.9933159389036,38.9011392138168,July 2020,Closed,909 I STREET NE,20002,6
-76.9745279185644,38.8956216183945,July 2020,Closed,427 21ST STREET NE,20002,7
-77.0372420651674,38.9344856453856,July 2020,Closed,3421 BROWN STREET NW,20010,1
-77.082849665732,38.9534959211364,July 2020,Closed,4207 ELLICOTT STREET NW,20016,3
-77.022758956939,38.9517157329277,July 2020,Closed,5027 7TH PLACE NW,20011,4
-77.0012569309443,38.9607083706932,July 2020,Closed,346 NICHOLSON STREET NE,20011,4
-76.9829268605165,38.8921900578202,July 2020,Closed,1524 CONSTITUTION AVENUE NE,20002,6
-77.0283041701415,38.9198858519209,July 2020,Closed,2222 12TH STREET NW,20009,1
-77.0350923569017,38.9276010794705,July 2020,Closed,1475 COLUMBIA ROAD NW,20009,1
-76.9725805134326,38.8975944601681,July 2020,Closed,560 24TH STREET NE,20002,7
-76.9882054196279,38.9080445230044,July 2020,Closed,1101 HOLBROOK TERRACE NE,20002,5
-76.9964212282173,38.9263294552559,July 2020,Closed,657 GIRARD STREET NE,20017,5
-77.0050622283085,38.9128405999228,July 2020,Closed,138 R STREET NE,20002,5
-77.042533866539,38.9321512286083,July 2020,Closed,1824 PARK ROAD NW,20010,1
-77.021884752155,38.9631037860978,July 2020,Closed,618 POWHATAN PLACE NW,20011,4
-76.9981773359656,38.8877920504714,July 2020,Closed,604 INDEPENDENCE AVENUE SE,20003,6
-77.0287859889345,38.9399722863116,July 2020,Closed,1231 SHEPHERD STREET NW,20011,4
-77.0008337751153,38.9165076400642,July 2020,Closed,1924 4TH STREET NE,20002,5
-77.0027485507867,38.8975444057613,July 2020,Closed,218 F STREET NE,20002,6
-76.9957014898555,38.8937582324471,July 2020,Closed,708 C STREET NE,20002,6
-77.0330891441079,38.911717728427,July 2020,Closed,1424 CORCORAN STREET NW,20009,2
-76.9923410298816,38.8846003239981,July 2020,Closed,1005 SOUTH CAROLINA AVENUE SE,20003,6
-77.016912542911,38.9467193829169,July 2020,Closed,4606 NEW HAMPSHIRE AVENUE NW,20011,4
-77.0400077062204,38.929888692754,July 2020,Closed,1719 KENYON STREET NW,20010,1
-76.9604821333354,38.8906301361843,July 2020,Closed,28 33RD STREET NE,20019,7
-76.9984561254621,38.947843478667,July 2020,Closed,4722 6TH PLACE NE,20017,5
-77.0199804512845,38.9314051569755,July 2020,Closed,3301 WARDER STREET NW,20010,1
-77.0221571291121,38.9280754728435,July 2020,Closed,640 COLUMBIA ROAD NW,20001,1
-77.029059715713,38.962066543939,July 2020,Closed,1229 ROCK CREEK FORD ROAD NW,20011,4
-77.0290527995987,38.9269870186372,July 2020,Closed,1223 HARVARD STREET NW,20009,1
-76.9818538188608,38.8654466769596,July 2020,Closed,1604 U STREET SE,20020,8
-76.984103690331,38.9018177340607,July 2020,Closed,1209 HOLBROOK STREET NE,20002,5
-77.0080084436686,38.9128458400878,July 2020,Closed,18 R STREET NE,20002,5
-77.0130652396624,38.9151708863168,July 2020,Closed,126 RHODE ISLAND AVENUE NW,20001,5
-77.0211280533818,38.9105288801739,July 2020,Closed,1530 MARION STREET NW,20001,6
-76.9994100287637,38.9621875316233,July 2020,Closed,526 ONEIDA STREET NE,20011,4
-77.0332765066324,38.9233289649794,July 2020,Closed,1422 EUCLID STREET NW,20009,1
-76.9477824367389,38.9022074779228,July 2020,Closed,3800 HAYES STREET NE,20019,7
-77.0254728367844,38.9275599719498,July 2020,Closed,773 HOBART PLACE NW,20001,1
-77.0089251677486,38.970497750806,July 2020,Closed,6614 EASTERN AVENUE NW,20012,4
-76.9897252529518,38.9015345102708,July 2020,Closed,1208 I STREET NE,20002,6
-77.0129517384244,38.9435201461542,July 2020,Closed,113 VARNUM STREET NW,20011,4
-76.9470392295881,38.9013789148677,July 2020,Closed,770 KENILWORTH TERRACE NE,20019,7
-77.08341621987,38.9108908039299,July 2020,Closed,4447 Q STREET NW,20007,3
-77.0196659098175,38.9078849157827,July 2020,Closed,1323 6TH STREET NW,20001,6
-76.9674941426986,38.8699212837367,July 2020,Closed,1624 28TH STREET SE,20020,7
-77.0235906003227,38.9415253089482,July 2020,Closed,4124 8TH STREET NW,20011,4
-77.0131435312558,38.9445647256649,July 2020,Closed,111 WEBSTER STREET NW,20011,4
-77.0207913615676,38.9428943798197,July 2020,Closed,516 VARNUM STREET NW,20011,4
-77.0069561092649,38.9592812622718,July 2020,Closed,5719 NEW HAMPSHIRE AVENUE NE,20011,4
-77.0438615964374,38.9134121631387,July 2020,Closed,1722 19TH STREET NW,20009,2
-76.9214393150685,38.8997203890005,July 2020,Closed,809 55TH STREET NE,20019,7
-76.9506163757625,38.9065518180448,July 2020,Closed,3535 JAY STREET NE,20019,7
-76.9744116545529,38.9228063476939,July 2020,Closed,2506 22ND STREET NE,20018,5
-77.0148548833274,38.9499072421478,July 2020,Closed,218 EMERSON STREET NW,20011,4
-77.017797203816,38.9503522003722,July 2020,Closed,4906 4TH STREET NW,20011,4
-77.0041937369602,38.8848681387213,July 2020,Closed,149 D STREET SE,20003,6
-77.0255104517997,38.9463072251717,July 2020,Closed,4600 9TH STREET NW,20011,4
-77.0263503865354,38.9647770485566,July 2020,Closed,902 RITTENHOUSE STREET NW,20011,4
-77.0282291574255,38.9299332093283,July 2020,Closed,1201 KENYON STREET NW,20010,1
-76.9931575687888,38.9272769846542,July 2020,Closed,915 HAMLIN STREET NE,20017,5
-77.0371810807355,38.9179544107966,July 2020,Closed,1608 V STREET NW,20009,1
-77.0196343483501,38.9050597223643,July 2020,Closed,1125 6TH STREET NW,20001,6
-77.0129988255643,38.9151842260617,July 2020,Closed,124 RHODE ISLAND AVENUE NW,20001,5
-76.9476385385796,38.9039648538443,July 2020,Closed,3761 JAY STREET NE,20019,7
-76.9992778160798,38.8806940853563,July 2020,Closed,714 5TH STREET SE,20003,6
-76.982530362825,38.9080793052781,July 2020,Closed,1713 TRINIDAD AVENUE NE,20002,5
-77.0063355009275,38.9165626021902,July 2020,Closed,1927 1ST STREET NE,20002,5
-76.9972368577017,38.9457708307588,July 2020,Closed,618 ALLISON STREET NE,20017,5
-77.0653920257869,38.9062540641022,July 2020,Closed,1232 POTOMAC STREET NW,20007,2
-76.9982190137715,38.8804362538743,July 2020,Closed,730 6TH STREET SE,20003,6
-76.9819933624707,38.8891789582798,July 2020,Closed,22 16TH STREET SE,20003,6
-77.0329606700036,38.931613641937,July 2020,Closed,3400 14TH STREET NW,20010,1
-77.0269879753903,38.9351213864071,July 2020,Closed,3621 10TH STREET NW,20010,1
-76.9325928687102,38.8767150859568,July 2020,Closed,4636 HILLSIDE ROAD SE,20019,7
-76.9873764027467,38.8959258538447,July 2020,Closed,1325 E STREET NE,20002,6
-76.9947310505031,38.8979752795439,July 2020,Closed,619 8TH STREET NE,20002,6
-77.0187156840227,38.9088897728012,July 2020,Closed,1405 1/2 5TH STREET NW,20001,6
-77.0236049838501,38.9522181367075,July 2020,Closed,5105 8TH STREET NW,20011,4
-77.010173104254,38.9077681187813,July 2020,Closed,32 HANOVER PLACE NW,20001,5
-76.9820073640105,38.8907910994936,July 2020,Closed,37 16TH STREET NE,20002,6
-77.0192971636549,38.9392923102225,July 2020,Closed,3912 5TH STREET NW,20011,4
-77.0229621106309,38.9291393794097,July 2020,Closed,653 IRVING STREET NW,20010,1
-77.0836273358011,38.9108928150179,July 2020,Closed,4453 Q STREET NW,20007,3
-77.0310595650707,38.9094789014719,July 2020,Closed,1308 P STREET NW,20005,2
-77.0835035059206,38.9108944350022,July 2020,Closed,4449 Q STREET NW,20007,3
-77.023010897681,38.9402258882608,July 2020,Closed,4003 8TH STREET NW,20011,4
-76.9997092035047,38.8227842663778,July 2020,Closed,4641 6TH STREET SE,20032,8
-76.9999035088721,38.8834039910607,July 2020,Closed,414 E STREET SE,20003,6
-77.0238198591106,38.9565491786744,July 2020,Closed,5503 8TH STREET NW,20011,4
-77.0212018365765,38.9671248342484,July 2020,Closed,532 TUCKERMAN STREET NW,20011,4
-77.0652799042067,38.9099701610221,July 2020,Closed,3213 VOLTA PLACE NW,20007,2
-77.0309834700102,38.9094815340971,July 2020,Closed,1306 P STREET NW,20005,2
-77.019467971395,38.9075452441334,July 2020,Closed,1307 6TH STREET NW,20001,6
-77.0192993705835,38.9393490621162,July 2020,Closed,3914 5TH STREET NW,20011,4
-76.9775697229971,38.872374930926,July 2020,Closed,1425 19TH STREET SE,20020,8
-77.0119042234342,38.9117454095406,July 2020,Closed,1621 1ST STREET NW,20001,5
-77.0228676140369,38.9358402268787,July 2020,Closed,748 QUEBEC PLACE NW,20010,1
-77.0224412297132,38.9359269693831,July 2020,Closed,736 QUEBEC PLACE NW,20010,1
-77.049174857901,38.9186968595996,July 2020,Closed,2300 CONNECTICUT AVENUE NW,20008,2
-76.9687517204982,38.8740499988251,July 2020,Closed,1308 27TH STREET SE,20020,7
-76.9777215475106,38.9009872018165,July 2020,Closed,832 18TH STREET NE,20002,5
-76.9886829898339,38.9006599726059,July 2020,Closed,1255 WYLIE STREET NE,20002,6
-77.0229621106309,38.9291393794097,July 2020,Closed,653 IRVING STREET NW,20010,1
-77.0767305452054,38.9219040236133,July 2020,Closed,3863 BEECHER STREET NW,20007,3
-76.9804845618657,38.8954591733204,July 2020,Closed,409 17TH STREET NE,20002,6
-76.9982399170017,38.8880498712538,July 2020,Closed,120 6TH STREET SE,20003,6
-77.0217681831688,38.9562025803241,July 2020,Closed,618 KENNEDY STREET NW,20011,4
-77.0777242230797,38.9196710128062,July 2020,Closed,2213 39TH PLACE NW,20007,3
-77.0246996002145,38.9273070042791,July 2020,Closed,752 HOBART PLACE NW,20001,1
-76.9795372578477,38.8696566453468,July 2020,Closed,1728 R STREET SE,20020,8
-76.9904894631579,38.8402056189035,July 2020,Closed,1125 TRENTON PLACE SE,20032,8
-77.0256639947635,38.927732079025,July 2020,Closed,788 COLUMBIA ROAD NW,20001,1
-77.0258674778279,38.939940178466,July 2020,Closed,919 SHEPHERD STREET NW,20011,4
-77.0173941298103,38.9428118783348,July 2020,Closed,4222 4TH STREET NW,20011,4
-76.9992778160798,38.8806940853563,July 2020,Closed,714 5TH STREET SE,20003,6
-77.006801805871,38.911690867185,July 2020,Closed,59 QUINCY PLACE NE,20002,5
-76.9802765201156,38.8978564447111,July 2020,Closed,1684 KRAMER STREET NE,20002,6
-77.0289355051896,38.9570898715671,July 2020,Closed,1218 LONGFELLOW STREET NW,20011,4
-77.0192098065165,38.9639681476085,July 2020,Closed,423 QUACKENBOS STREET NW,20011,4
-77.0177872326356,38.9501521280818,July 2020,Closed,401 EMERSON STREET NW,20011,4
-77.0225681727576,38.9277647875025,July 2020,Closed,654 HOBART PLACE NW,20001,1
-76.9838645450059,38.8913100729867,July 2020,Closed,108 15TH STREET NE,20002,6
-76.9935655756162,38.9581457110197,July 2020,Closed,834 OGLETHORPE STREET NE,20011,4
-77.0331881636119,38.9086929685834,July 2020,Closed,1427 RHODE ISLAND AVENUE NW,20005,2
-77.0013303877656,38.9153492537559,July 2020,Closed,311 T STREET NE,20002,5
-77.0332967987706,38.9117128950115,July 2020,Closed,1430 CORCORAN STREET NW,20009,2
-77.0348176935301,38.9007682963889,July 2020,Closed,800 - 899 BLOCK OF VERMONT AVENUE NW,20005,2
-77.0047805250039,38.9177188055404,July 2020,Closed,146 UHLAND TERRACE NE,20002,5
-76.9809923341269,38.8959385021824,July 2020,Closed,1637 E STREET NE,20002,6
-76.9722474418561,38.897087210573,July 2020,Closed,541 24TH STREET NE,20002,7
-77.023453267195,38.9269447664321,July 2020,Closed,718 HARVARD STREET NW,20001,1
-76.9968409186292,38.9257762665794,July 2020,Closed,638 FRANKLIN STREET NE,20017,5
-77.0097572367851,38.9077668030064,July 2020,Closed,10 1/2 HANOVER PLACE NW,20001,5
-77.0247138082302,38.9353584474381,July 2020,Closed,3649 NEW HAMPSHIRE AVENUE NW,20010,1
-77.0250813374661,38.9342141345154,July 2020,Closed,821 OTIS PLACE NW,20010,1
-76.9992778160798,38.8806940853563,July 2020,Closed,714 5TH STREET SE,20003,6
-77.0123927638775,38.9104781552289,July 2020,Closed,1526 1ST STREET NW,20001,5
-77.0428156023027,38.9203938295035,July 2020,Closed,1820 BELMONT ROAD NW,20009,1
-76.9476385385796,38.9039648538443,July 2020,Closed,3761 JAY STREET NE,20019,7
-77.0236284803605,38.9416626777361,July 2020,Closed,4126 8TH STREET NW,20011,4
-76.9890852711283,38.902536091466,July 2020,Closed,1234 FLORIDA AVENUE NE,20002,5
-77.004658683105,38.8830635612457,July 2020,Closed,129 E STREET SE,20003,6
-77.0571696854282,38.9054666328498,July 2020,Open,1202 28TH STREET NW,20007,2
-77.0437152071467,38.9176261373935,July 2020,Open,1866 CALIFORNIA STREET NW,20009,1
-77.0207475521016,38.9493181042808,July 2020,Open,4824 KANSAS AVENUE NW,20011,4
-76.9922309400891,38.862542884215,July 2020,Open,1205 TALBERT STREET SE,20020,8
-77.0143386884713,38.9524647556595,July 2020,Closed,219 GALLATIN STREET NW,20011,4
-77.02366857088,38.9248329931393,July 2020,Open,730 FAIRMONT STREET NW,20001,1
-76.9840679041025,38.9092595283158,July 2020,Closed,1238 SIMMS PLACE NE,20002,5
-76.9961655699256,38.9474868782841,July 2020,Closed,716 CRITTENDEN STREET NE,20017,5
-77.0657075601862,38.906983203235,July 2020,Closed,3263 N STREET NW,20007,2
-76.9994267647235,38.9615022737287,July 2020,Closed,524 OGLETHORPE STREET NE,20011,4
-77.0353450202172,38.9124439508208,July 2020,Closed,1512 R STREET NW,20009,2
-77.0263213926206,38.9250156549304,July 2020,Closed,1015 FAIRMONT STREET NW,20001,1
-77.0427153529783,38.906657680356,July 2020,Closed,1825 JEFFERSON PLACE NW,20036,2
-77.0008337751153,38.9165076400642,July 2020,Closed,1924 4TH STREET NE,20002,5
-76.9968231123626,38.9553117548053,July 2020,Closed,5362 CHILLUM PLACE NE,20011,5
-77.0038300317512,38.9179416166047,July 2020,Closed,177 V STREET NE,20002,5
-77.0355661341344,38.9278636187117,July 2020,Open,3027 15TH STREET NW,20009,1
-76.9891945694116,38.9032503741458,July 2020,Closed,1205 MORSE STREET NE,20002,5
-77.0045803338927,38.9157386919013,July 2020,Closed,152 T STREET NE,20002,5
-77.037515422432,38.9355946602055,July 2020,Closed,1628 OAK STREET NW,20010,1
-77.0334794437915,38.9193448848247,July 2020,Closed,1437 W STREET NW,20009,1
-77.0316901897135,38.939981894517,July 2020,Closed,1345 SHEPHERD STREET NW,20011,4
-77.0338726221714,38.9313994338485,July 2020,Closed,1432 MONROE STREET NW,20010,1
-76.9928386994308,38.8904481455909,July 2020,Closed,16 10TH STREET NE,20002,6
-77.0040492589686,38.9183129325972,July 2020,Closed,153 RHODE ISLAND AVENUE NE,20002,5
-77.002275717358,38.8914780900981,July 2020,Closed,116 3RD STREET NE,20002,6
-77.0404049814273,38.922088613586,July 2020,Closed,2454 ONTARIO ROAD NW,20009,1
-77.005710196643,38.967135895674,July 2020,Open,129 TUCKERMAN STREET NE,20011,4
-77.0201858120123,38.9308322833163,July 2020,Open,3222 WARDER STREET NW,20010,1
-77.004658683105,38.8830635612457,July 2020,Closed,129 E STREET SE,20003,6
-77.0215635489156,38.9555628511904,July 2020,Open,623 JEFFERSON STREET NW,20011,4
-77.0205758205761,38.9358764157829,July 2020,Closed,633 PRINCETON PLACE NW,20010,1
-76.9806403310948,38.9063821948529,July 2020,Open,1226 16TH STREET NE,20002,5
-77.0228568660039,38.9310966357154,July 2020,Open,642 LAMONT STREET NW,20010,1
-77.0353365187299,38.9120408301321,July 2020,Open,1517 CORCORAN STREET NW,20009,2
-76.9811732447945,38.8975207608353,July 2020,Closed,1634 ROSEDALE STREET NE,20002,6
-77.0192368091905,38.8814804669058,July 2020,Closed,509 G STREET SW,20024,6
-77.002363186684,38.943050517251,July 2020,Open,234 VARNUM STREET NE,20011,5
-77.0063015969894,38.9060901363715,July 2020,Open,1200 1ST STREET NE,20002,6
-77.035187730184,38.9105379231627,July 2020,Closed,1513 CHURCH STREET NW,20005,2
-76.9813780691925,38.898056340904,July 2020,Open,1630 KRAMER STREET NE,20002,6
-76.9870015009971,38.9068268269311,July 2020,Open,1205 QUEEN STREET NE,20002,5
-76.9862783922564,38.8684185252661,July 2020,Open,1314 S STREET SE,20020,8
-76.9824804271328,38.8935790826664,July 2020,Open,304 16TH STREET NE,20002,6
-77.0024129608155,38.9038891806865,July 2020,Closed,1100 3RD STREET NE,20002,6
-77.0311734169115,38.9204162526824,July 2020,Open,1349 FLORIDA AVENUE NW,20009,1
-76.9692357554988,38.9266513822541,July 2020,Open,2830 27TH STREET NE,20018,5
-76.9128484923859,38.895319563657,July 2020,Closed,466 EASTERN AVENUE NE,20019,7
-77.022681751913,38.9103074340301,July 2020,Closed,1519 8TH STREET NW,20001,6
-76.988321178535,38.9045062348446,July 2020,Closed,1208 NEAL STREET NE,20002,5
-76.9841145358744,38.9214527669269,July 2020,Open,1407 DOWNING STREET NE,20018,5
-76.9963209581648,38.9474867031093,July 2020,Open,712 CRITTENDEN STREET NE,20017,5
-77.0043103236676,38.8858835594747,July 2020,Open,139 C STREET SE,20003,6
-77.0348345206928,38.9106743252469,July 2020,Closed,1532 15TH STREET NW,20005,2
-77.0289886509014,38.9201110724794,July 2020,Open,2240 12TH PLACE NW,20009,1
-77.0293545582414,38.9162246069736,July 2020,Closed,1915 13TH STREET NW,20009,1
-76.9876133617722,38.9068216685481,July 2020,Open,1506 MONTELLO AVENUE NE,20002,5
-76.9876357368375,38.9067741969166,July 2020,Open,1504 MONTELLO AVENUE NE,20002,5
-77.0263126412177,38.9606769502229,July 2020,Closed,903 MISSOURI AVENUE NW,20011,4
-77.0204362646251,38.9358952676179,July 2020,Open,629 PRINCETON PLACE NW,20010,1
-77.019743055727,38.9166808265724,July 2020,Open,525 U STREET NW,20001,1
-77.0315994670913,38.9283961590734,July 2020,Open,1356 IRVING STREET NW,20010,1
-76.9955164360662,38.8999389550584,July 2020,Closed,717 H STREET NE,20002,6
-76.9348498376353,38.9092567746712,July 2020,Closed,1507 OLIVE STREET NE,20019,7
-77.0178967974298,38.9445188729093,July 2020,Closed,4405 NEW HAMPSHIRE AVENUE NW,20011,4
-77.0741276822777,38.9219823645791,July 2020,Closed,2447 TUNLAW ROAD NW,20007,3
-76.9346370706429,38.8909354483735,July 2020,Closed,121 47TH STREET NE,20019,7
-77.0055850902955,38.8343739781677,July 2020,Open,3800 1ST STREET SE,20032,8
-77.0005924240838,38.8461358152699,July 2020,Closed,3008 5TH STREET SE,20032,8
-77.0658302740792,38.9082777241683,July 2020,Closed,1415 33RD STREET NW,20007,2
-76.9945672487102,38.9039114201468,July 2020,Closed,806 L STREET NE,20002,6
-77.0173098878029,38.9250893137667,July 2020,Open,MCMILLAN RESERVOIR,20001,1
-77.0011742342643,38.8996607668345,July 2020,Open,761 3RD STREET NE,20002,6
-76.9477824367389,38.9022074779228,July 2020,Closed,3800 HAYES STREET NE,20019,7
-77.0003153688591,38.8435892190124,July 2020,Open,3112 ESTHER PLACE SE,20032,8
-76.9844648346396,38.9094283080657,July 2020,Open,1222 SIMMS PLACE NE,20002,5
-76.9818213952547,38.8959364721167,July 2020,Closed,1609 E STREET NE,20002,6
-77.0684632209613,38.9056998224391,July 2020,Closed,3414 PROSPECT STREET NW,20007,2
-76.985214850855,38.891588700526,July 2020,Closed,1405 NORTH CAROLINA AVENUE NE,20002,6
-76.9875011248353,38.9117526446321,July 2020,Closed,1050 MOUNT OLIVET ROAD NE,20002,5
-76.9868903834776,38.9123377595303,July 2020,Closed,1850 KENDALL STREET NE,20002,5
-76.9876613700014,38.8825559205707,July 2020,Open,1309 E STREET SE,20003,6
-77.0309834700102,38.9094815340971,July 2020,Closed,1306 P STREET NW,20005,2
-77.0217586986068,38.9292926608969,July 2020,Closed,619 IRVING STREET NW,20010,1
-77.020478118045,38.9294184681844,July 2020,Open,525 IRVING STREET NW,20010,1
-77.0559535095664,38.9078523627922,July 2020,Closed,2701 DUMBARTON STREET NW,20007,2
-76.9834247270293,38.8906228525746,July 2020,Closed,25 15TH STREET NE,20002,6
-77.0338451440636,38.9357118076033,July 2020,Closed,1426 PARKWOOD PLACE NW,20010,1
-76.9924222133004,38.8863716477302,July 2020,Closed,246 10TH STREET SE,20003,6
-76.9885570980431,38.9416481112864,July 2020,Closed,4218 13TH STREET NE,20017,5
-77.0037665700113,38.9171711360711,July 2020,Closed,178 U STREET NE,20002,5
-76.9961657607709,38.9053069404248,July 2020,Open,FLORIDA AVENUE NE AND 7TH STREET NE,20002,NULL
-77.0032577245995,38.9175284218169,July 2020,Closed,2025 2ND STREET NE,20002,5
-77.0255639544492,38.9330552916963,July 2020,Open,743 PARK ROAD NW,20010,1
-77.025690700384,38.9330340043014,July 2020,Open,747 PARK ROAD NW,20010,1
-77.0269315253318,38.9273574082063,July 2020,Closed,2921 11TH STREET NW,20001,1
-76.9832692019546,38.8941925782201,July 2020,Open,329 15TH STREET NE,20002,6
-77.0103406699554,38.9120386898198,July 2020,Closed,33 QUINCY PLACE NW,20001,5
-77.0230094294133,38.9292443169408,July 2020,Open,3105 GEORGIA AVENUE NW,20010,1
-77.0019154451099,38.962183193416,July 2020,Closed,318 ONEIDA STREET NE,20011,4
-76.9882257038613,38.8605888929702,July 2020,Closed,1390 MORRIS ROAD SE,20020,8
-76.9392049454325,38.8881584697737,July 2020,Closed,4413 A STREET SE,20019,7
-77.0572936313779,38.9275804129985,July 2020,Closed,2847 29TH STREET NW,20008,3
-77.0300120060589,38.935858158656,July 2020,Open,3644 13TH STREET NW,20010,1
-77.0278524027115,38.9119996139244,July 2020,Open,1627 12TH STREET NW,20009,2
-77.0324300849998,38.935554383368,July 2020,Open,3521 14TH STREET NW,20010,1
-77.0375255679279,38.9237531408043,July 2020,Open,2517 MOZART PLACE NW,20009,1
-77.0235300943808,38.9507698015328,July 2020,Closed,738 FARRAGUT STREET NW,20011,4
-77.0306688691727,38.9288920444055,July 2020,Open,1319 IRVING STREET NW,20010,1
-77.0296034345211,38.9096573744931,July 2020,Open,LOGAN CIRCLE,20005,2
-77.0181135574705,38.9418344597041,July 2020,Closed,4127 ILLINOIS AVENUE NW,20011,4
-77.0522679140896,38.9017561347919,July 2020,Closed,9 SNOWS COURT NW,20037,2
-76.9822889870109,38.9236588231018,July 2020,Closed,1536 DOUGLAS STREET NE,20018,5
-77.0154468942936,38.9103772582096,July 2020,Closed,1520 3RD STREET NW,20001,5
-77.0013749866999,38.9618401666811,July 2020,Closed,331 ONEIDA STREET NE,20011,4
-77.0437418262011,38.9380886056453,July 2020,Closed,1901 QUINCY STREET NW,20011,4
-77.0219729777551,38.9360198438537,July 2020,Closed,726 QUEBEC PLACE NW,20010,1
-77.034178004357,38.9604719594657,July 2020,Closed,1413 NICHOLSON STREET NW,20011,4
-76.996743090471,38.891143135606,July 2020,Closed,640 A STREET NE,20002,6
-77.0082821020091,38.9579036057218,July 2020,Open,BLAIR ROAD NE AND NEW HAMPSHIRE AVENUE NE,20011,4
-77.0202263419726,38.915961428454,July 2020,Closed,1904 6TH STREET NW,20001,1
-77.0193933239445,38.9154094488486,July 2020,Closed,531 FLORIDA AVENUE NW,20001,1
-77.0741597973941,38.9220370247481,July 2020,Closed,2449 TUNLAW ROAD NW,20007,3
-77.0636161952678,38.9756838544865,July 2020,Open,3258 WORTHINGTON STREET NW,20015,4
-77.0888367120543,38.9091537822467,July 2020,Closed,4641 GREENE PLACE NW,20007,3
-77.0793254514484,38.9618458752531,July 2020,Closed,3932 LEGATION STREET NW,20015,3
-77.0132373329126,38.9204416415416,July 2020,Open,133 ADAMS STREET NW,20001,5
-77.0064587974527,38.8838166667482,July 2020,Closed,446 NEW JERSEY AVENUE SE,20003,6
-77.0115772959095,38.9142821006141,July 2020,Closed,77 S STREET NW,20001,5
-77.0728634177144,38.9209289151043,July 2020,Closed,2325 37TH STREET NW,20007,3
-76.9759859292506,38.9051694374908,July 2020,Open,1145 19TH STREET NE,20002,5
-77.0200151817268,38.9166699702728,July 2020,Closed,533 U STREET NW,20001,1
-76.9972368577017,38.9457708307588,July 2020,Closed,618 ALLISON STREET NE,20017,5
-77.0111130209602,38.9131773631344,July 2020,Closed,64 RANDOLPH PLACE NW,20001,5
-76.9830248249577,38.8956425299797,July 2020,Closed,1512 ISHERWOOD STREET NE,20002,6
-76.9816056843268,38.871463625431,July 2020,Open,1619 FAIRLAWN AVENUE SE,20020,8
-77.0233980403016,38.9543991707248,July 2020,Closed,725 INGRAHAM STREET NW,20011,4
-77.0252804852271,38.978988590246,July 2020,Closed,809 FLORAL PLACE NW,20012,4
-77.0399278108584,38.912021965224,July 2020,Open,1737 1/2 CORCORAN STREET NW,20009,2
-76.9818213952547,38.8959364721167,July 2020,Closed,1609 E STREET NE,20002,6
-77.0209482359787,38.9566212541236,July 2020,Open,527 KENNEDY STREET NW,20011,4
-76.9721634033668,38.897386178219,July 2020,Closed,555 24TH STREET NE,20002,7
-76.9781242390057,38.8949521245683,July 2020,Closed,1824 D STREET NE,20002,6
-76.9986683141653,38.8836936031555,July 2020,Closed,417 6TH STREET SE,20003,6
-77.0463566376206,38.9084230998108,July 2020,Open,2036 1/2 O STREET NW,20036,2
-76.921512689427,38.896002865398,July 2020,Closed,5504 EADS STREET NE,20019,7
-76.9265482765047,38.895101339373,July 2020,Closed,339 DIVISION AVENUE NE,20019,7
-77.0069275991485,38.9116914002928,July 2020,Closed,55 QUINCY PLACE NE,20002,5
-77.017163657687,38.9471215660922,July 2020,Closed,4623 4TH STREET NW,20011,4
-77.0575544347404,38.9359292761352,July 2020,Closed,2755 ORDWAY STREET NW,20008,3
-77.0192993705835,38.9393490621162,July 2020,Closed,3914 5TH STREET NW,20011,4
-77.0202731921838,38.9160854650976,July 2020,Closed,1908 6TH STREET NW,20001,1
-77.0670174495311,38.9594229690211,July 2020,Closed,5327 NEVADA AVENUE NW,20015,3
-76.9918543743025,38.8627364494763,July 2020,Closed,1204 TALBERT STREET SE,20020,8
-77.0393751686545,38.9343631539385,July 2020,Open,1717 NEWTON STREET NW,20010,1
-76.9810187256623,38.8924966786352,July 2020,Closed,214 17TH STREET NE,20002,6
