LONGITUDE,LATITUDE,DATE,SERVICEORDERSTATUS,STREETADDRESS,ZIPCODE,WARD
-77.0279448359592,38.9513318467176,May 2020,Closed,5006 ARKANSAS AVENUE NW,20011,4
-76.9798416751093,38.9068837347963,May 2020,Closed,1259 16TH STREET NE,20002,5
-76.9839037100466,38.8883597449395,May 2020,Closed,109 15TH STREET SE,20003,6
-76.9834317397659,38.886731414211,May 2020,Closed,1501 MASSACHUSETTS AVENUE SE,20003,6
-77.0327040933726,38.9213907154002,May 2020,Closed,1412 CHAPIN STREET NW,20009,1
-76.9912844079352,38.8992513781155,May 2020,Closed,709 11TH STREET NE,20002,6
-77.08573105897,38.9450126367809,May 2020,Closed,4347 WARREN STREET NW,20016,3
-76.9746202003971,38.898363965098,May 2020,Closed,2025 BENNING ROAD NE,20002,7
-76.9898914520068,38.8814821547079,May 2020,Closed,1206 G STREET SE,20003,6
-77.0384402773181,38.9305768232107,May 2020,Closed,1614 KILBOURNE PLACE NW,20010,1
-77.0286556520282,38.9107143796563,May 2020,Closed,1523 VERMONT AVENUE NW,20005,2
-77.0286823861326,38.910676267804,May 2020,Closed,1521 VERMONT AVENUE NW,20005,2
-77.0196504919111,38.9590500169746,May 2020,Closed,5705 5TH STREET NW,20011,4
-77.0226745845254,38.9113360080194,May 2020,Closed,1603 8TH STREET NW,20001,6
-77.0220098425453,38.9336355193593,May 2020,Closed,544 NEWTON PLACE NW,20010,1
-76.9874862047915,38.9205606316314,May 2020,Closed,2344 13TH PLACE NE,20018,5
-77.039533116389,38.9161499902232,May 2020,Closed,1726 WILLARD STREET NW,20009,2
-76.9977643284997,38.8922056071844,May 2020,Closed,616 CONSTITUTION AVENUE NE,20002,6
-77.0159788646176,38.9406574774156,May 2020,Open,4019 MARLBORO PLACE NW,20011,4
-76.9895914975129,38.8859044352822,May 2020,Closed,1221 C STREET SE,20003,6
-77.0020430380728,38.8850805869774,May 2020,Closed,3RD STREET SE AND NORTH CAROLINA AVENUE SE,20003,6
-77.01686466199,38.9418118556058,May 2020,Closed,4123 4TH STREET NW,20011,4
-77.0103657693352,38.9562067598635,May 2020,Closed,5414 1ST PLACE NW,20011,4
-77.0255794827675,38.9470827331103,May 2020,Closed,4628 9TH STREET NW,20011,4
-76.9806027305563,38.9064383106382,May 2020,Closed,1228 16TH STREET NE,20002,5
-77.0236932358016,38.9438787938232,May 2020,Closed,4326 8TH STREET NW,20011,4
-77.0093416022178,38.9209848597164,May 2020,Closed,2318 NORTH CAPITOL STREET NW,20002,5
-77.0048493795549,38.912841239538,May 2020,Closed,144 R STREET NE,20002,5
-76.9964136982657,38.8811154450906,May 2020,Closed,701 7TH STREET SE,20003,6
-77.0176100897131,38.9466382954503,May 2020,Closed,4604 4TH STREET NW,20011,4
-77.0304761447679,38.9531516960511,May 2020,Open,1309 HAMILTON STREET NW,20011,4
-77.0742853611353,38.9267806378423,May 2020,Closed,2813 38TH STREET NW,20007,3
-77.0310595650707,38.9094789014719,May 2020,Closed,1308 P STREET NW,20005,2
-77.0243083131175,38.9273491551605,May 2020,Closed,738 HOBART PLACE NW,20001,1
-77.0154587019708,38.9100631356998,May 2020,Closed,1504 3RD STREET NW,20001,5
-76.9917813004874,38.8879594216039,May 2020,Closed,143 11TH STREET SE,20003,6
-77.0217131960855,38.9680924061037,May 2020,Closed,609 TEWKESBURY PLACE NW,20012,4
-77.0192447463407,38.9113329299166,May 2020,Closed,507 Q STREET NW,20001,6
-77.0094837027307,38.9142850819138,May 2020,Closed,7 S STREET NW,20001,5
-76.9739818758536,38.9363585371049,May 2020,Closed,2200 PERRY STREET NE,20018,5
-77.0834198614287,38.9104554279351,May 2020,Open,4456 Q STREET NW,20007,3
-77.0437746078885,38.9176519690694,May 2020,Open,1868 CALIFORNIA STREET NW,20009,1
-76.9913940162729,38.9042264318473,May 2020,Closed,1131 MORSE STREET NE,20002,5
-77.0542939368083,38.9016145001824,May 2020,Closed,2527 QUEEN ANNES LANE NW,20037,2
-76.9856455187146,38.9069335072486,May 2020,Closed,1239 HOLBROOK TERRACE NE,20002,5
-77.0040873770033,38.8852645113936,May 2020,Closed,146 D STREET SE,20003,6
-77.0650317724319,38.9066711717216,May 2020,Closed,3254 N STREET NW,20007,2
-77.0352299769431,38.9008304205157,May 2020,Closed,810 VERMONT AVENUE NW,20420,2
-76.993991871515,38.9022265592837,May 2020,Closed,932 9TH STREET NE,20002,6
-77.0050923378396,38.9162886024806,May 2020,Closed,SUMMIT PLACE NE AND TODD PLACE NE,20002,5
-76.9966234920904,38.8900980705923,May 2020,Closed,648 EAST CAPITOL STREET NE,20003,6
-77.0263097126204,38.9274280849645,May 2020,Closed,2920 SHERMAN AVENUE NW,20001,1
-76.9964079727047,38.8941241762858,May 2020,Closed,314 7TH STREET NE,20002,6
-76.9952053052641,38.8997168866204,May 2020,Open,726 8TH STREET NE,20002,6
-77.0516511207979,38.9017291137983,May 2020,Closed,936 24TH STREET NW,20037,2
-76.9952192532737,38.9479174392258,May 2020,Closed,4818 8TH STREET NE,20017,5
-77.007753635753,38.9161287654084,May 2020,Closed,35 TODD PLACE NE,20002,5
-77.0184352398213,38.9461876640078,May 2020,Closed,426 BUCHANAN STREET NW,20011,4
-77.0267485523435,38.9081225903852,May 2020,Closed,1325 11TH STREET NW,20001,2
-77.042191619533,38.9190064134808,May 2020,Closed,1811 WYOMING AVENUE NW,20009,1
-76.9952455998503,38.8970656369825,May 2020,Closed,530 8TH STREET NE,20002,6
-76.997770240299,38.9502112033703,May 2020,Closed,602 EMERSON STREET NE,20017,5
-77.0256789456479,38.9132066889141,May 2020,Closed,936 FRENCH STREET NW,20001,6
-76.9839437411891,38.9020354441867,May 2020,Open,1219 HOLBROOK STREET NE,20002,5
-77.0387561843705,38.900898578155,May 2020,Closed,818 CONNECTICUT AVENUE NW,20006,2
-77.0131435312558,38.9445647256649,May 2020,Closed,111 WEBSTER STREET NW,20011,4
-77.023161532141,38.925643212865,May 2020,Open,2718 GEORGIA AVENUE NW,20001,1
-77.0128319294888,38.9142790868788,May 2020,Closed,121 S STREET NW,20001,5
-77.0218418939709,38.9301857293646,May 2020,Closed,619 KENYON STREET NW,20010,1
-77.016827208601,38.940495119003,May 2020,Closed,4011 4TH STREET NW,20011,4
-76.9861794596666,38.8937463237513,May 2020,Closed,1356 C STREET NE,20002,6
-77.0191711053992,38.905461842053,May 2020,Closed,502 M STREET NW,20001,6
-76.9899831436956,38.9064651650695,May 2020,Closed,1405 WEST VIRGINIA AVENUE NE,20002,5
-77.0221925095132,38.9576364360509,May 2020,Open,639 LONGFELLOW STREET NW,20011,4
-77.0294223244984,38.9245243222128,May 2020,Open,2631 13TH STREET NW,20009,1
-76.997033892622,38.9054512164117,May 2020,Closed,641 M STREET NE,20002,6
-77.0003009339664,38.916520704744,May 2020,Open,1941 4TH STREET NE,20002,5
-76.9820088711667,38.8902995126692,May 2020,Closed,11 16TH STREET NE,20002,6
-77.0288111413443,38.9337102508466,May 2020,Closed,3540 11TH STREET NW,20010,1
-76.9952450783959,38.9498785424272,May 2020,Closed,733 EMERSON STREET NE,20017,5
-77.0449043718156,38.9013456361343,May 2020,Closed,20TH STREET NW AND I STREET NW,20006,2
-77.0399388410986,38.9199827171569,May 2020,Closed,2254 ONTARIO ROAD NW,20009,1
-77.010481683095,38.953609035393,May 2020,Closed,49 HAMILTON STREET NW,20011,4
-77.0132239059956,38.9183046873481,May 2020,Closed,133 V STREET NW,20001,5
-77.0330046047903,38.9373286775265,May 2020,Closed,3700 14TH STREET NW,20010,4
-77.0076585859265,38.9179404374159,May 2020,Closed,35 V STREET NE,20002,5
-77.0183130124978,38.9580591452246,May 2020,Open,403 MISSOURI AVENUE NW,20011,4
-76.9899121621296,38.8825468579848,May 2020,Closed,500 12TH STREET SE,20003,6
-77.0245304573143,38.929771173969,May 2020,Closed,724 KENYON STREET NW,20010,1
-76.9952956125621,38.8990814404861,May 2020,Closed,722 G STREET NE,20002,6
-77.0483430726222,38.9194906604139,May 2020,Open,2310 ASHMEAD PLACE NW,20009,1
-77.0145744382832,38.9499150245692,May 2020,Closed,208 EMERSON STREET NW,20011,4
-77.0287406380278,38.9570899196347,May 2020,Closed,1212 LONGFELLOW STREET NW,20011,4
-77.0266416296559,38.9527585209276,May 2020,Closed,920 HAMILTON STREET NW,20011,4
-77.0296034345211,38.9096573744931,May 2020,Closed,LOGAN CIRCLE,20005,2
-77.0526779131276,38.9065019124363,May 2020,Closed,1255 25TH STREET NW,20037,2
-77.0250478817072,38.9243429232592,May 2020,Closed,921 EUCLID STREET NW,20001,1
-77.0829503397132,38.9103351404519,May 2020,Closed,4444 Q STREET NW,20007,3
-77.0118960290421,38.9130796356321,May 2020,Closed,1715 1ST STREET NW,20001,5
-77.0327977886425,38.963387336251,May 2020,Open,1371 PEABODY STREET NW,20011,4
-76.9772664080966,38.90388122888,May 2020,Closed,1830 L STREET NE,20002,5
-77.0466287148457,38.913329926496,May 2020,Closed,1700 - 1799 BLOCK OF 21ST STREET NW,20009,2
-77.0423712463674,38.9189553613352,May 2020,Closed,1819 WYOMING AVENUE NW,20009,1
-76.9912778580035,38.9273709063291,May 2020,Closed,1019 HAMLIN STREET NE,20017,5
-77.0086850319013,38.9108860271608,May 2020,Closed,2 FLORIDA AVENUE NE,20002,5
-77.0124271426413,38.913899339134,May 2020,Closed,1738 1ST STREET NW,20001,5
-76.9968066321257,38.8441066209911,May 2020,Open,633 RALEIGH PLACE SE,20032,8
-76.9659686825301,38.8696813155854,May 2020,Closed,2834 R STREET SE,20020,7
-77.027437388957,38.9340624458025,May 2020,Closed,3538 10TH STREET NW,20010,1
-77.0200200184964,38.9359519117907,May 2020,Closed,617 PRINCETON PLACE NW,20010,1
-77.0248083482796,38.8971316526479,May 2020,Closed,912 F STREET NW,20004,2
-77.0248083482796,38.8971316526479,May 2020,Closed,912 F STREET NW,20004,2
-77.022618590772,38.9572752131154,May 2020,Open,702 LONGFELLOW STREET NW,20011,4
-77.0638537652705,38.9099514010302,May 2020,Open,1526 32ND STREET NW,20007,2
-76.970680255776,38.8976284106786,May 2020,Closed,2519 BENNING ROAD NE,20002,7
-77.0290018982816,38.954951563003,May 2020,Closed,1228 JEFFERSON STREET NW,20011,4
-77.0409145341129,38.9232315925932,May 2020,Closed,1765 EUCLID STREET NW,20009,1
-77.0572071780408,38.9059266710758,May 2020,Closed,1222 28TH STREET NW,20007,2
-76.9942290854575,38.9027671626979,May 2020,Closed,814 K STREET NE,20002,6
-77.0238218367778,38.9565980030673,May 2020,Closed,5505 8TH STREET NW,20011,4
-76.9810265411514,38.898217804303,May 2020,Closed,1623 GALES STREET NE,20002,6
-76.9805502506016,38.9065187464798,May 2020,Closed,1232 16TH STREET NE,20002,5
-77.0274513661565,38.9305235290507,May 2020,Closed,1030 LAMONT STREET NW,20010,1
-76.9997648566806,38.8834838952557,May 2020,Closed,429 5TH STREET SE,20003,6
-77.0156225624007,38.9417412230669,May 2020,Closed,4118 3RD STREET NW,20011,4
-76.9964011169165,38.8974957376051,May 2020,Closed,658 F STREET NE,20002,6
-77.0183012332845,38.9598139562368,May 2020,Closed,5726 4TH STREET NW,20011,4
-77.0135484198266,38.9445435099609,May 2020,Closed,121 WEBSTER STREET NW,20011,4
-77.0541784197143,38.9016119413886,May 2020,Closed,2523 QUEEN ANNES LANE NW,20037,2
-77.0198166075844,38.9352983041167,May 2020,Closed,611 OTIS PLACE NW,20010,1
-77.0111664655461,38.9142915993583,May 2020,Open,63 S STREET NW,20001,5
-76.9882054196279,38.9080445230044,May 2020,Open,1101 HOLBROOK TERRACE NE,20002,5
-77.0689469921285,38.9113151625636,May 2020,Open,1619 35TH STREET NW,20007,2
-76.9905181201538,38.9054493379953,May 2020,Open,1120 NEAL STREET NE,20002,5
-77.027310893185,38.9229978341676,May 2020,Open,2524 11TH STREET NW,20001,1
-77.0330715042908,38.9644328469789,May 2020,Closed,6105 14TH STREET NW,20011,4
-76.9779256296255,38.9042426803621,May 2020,Closed,1731 LANG PLACE NE,20002,5
-77.0187665080838,38.9315917401201,May 2020,Closed,3300 PARK PLACE NW,20010,1
-77.0288120133764,38.9344410943488,May 2020,Closed,3572 11TH STREET NW,20010,1
-77.0206808176189,38.9459463166941,May 2020,Closed,4525 ILLINOIS AVENUE NW,20011,4
-77.0239002480747,38.9248183525063,May 2020,Closed,738 FAIRMONT STREET NW,20001,1
-77.0337883756203,38.9193611009771,May 2020,Open,1447 W STREET NW,20009,1
-76.9750644812838,38.864737993746,May 2020,Open,2304 GOOD HOPE ROAD SE,20020,8
-76.9857467658254,38.887215199431,May 2020,Closed,213 14TH STREET SE,20003,6
-77.0282202610778,38.9549520245445,May 2020,Closed,1204 JEFFERSON STREET NW,20011,4
-77.0459716088548,38.9335563938933,May 2020,Closed,2012 PIERCE MILL ROAD NW,20010,1
-76.9804532703799,38.8842886909194,May 2020,Closed,1704 D STREET SE,20003,6
-76.9744116545529,38.9228063476939,May 2020,Closed,2506 22ND STREET NE,20018,5
-77.0208290817508,38.9511855954755,May 2020,Closed,621 FARRAGUT STREET NW,20011,4
-77.0252340557305,38.9502145363474,May 2020,Closed,4911 9TH STREET NW,20011,4
-77.0214137666642,38.9109209613291,May 2020,Closed,636 Q STREET NW,20001,6
-76.9816293674598,38.8654112387975,May 2020,Open,1612 U STREET SE,20020,8
-77.068728574423,38.9139069913219,May 2020,Closed,3421 R STREET NW,20007,2
-77.0018082219519,38.9018378989541,May 2020,Closed,911 3RD STREET NE,20002,6
-77.0268880960726,38.9816164706033,May 2020,Closed,7530 GEORGIA AVENUE NW,20012,4
-77.0152860748676,38.9449071402734,May 2020,Closed,4419 3RD STREET NW,20011,4
-77.0503385014921,38.9015842017815,May 2020,Closed,900 23RD STREET NW,20037,2
-77.0311794602255,38.9157764200181,May 2020,Open,1343 T STREET NW,20009,1
-77.0247915956984,38.9590482290721,May 2020,Closed,810 MARIETTA PLACE NW,20011,4
-76.953510305945,38.8926202221059,May 2020,Closed,200 35TH STREET NE,20019,7
-76.9772154506454,38.9038813991213,May 2020,Closed,1832 L STREET NE,20002,5
-77.0378319858847,38.9109511203261,May 2020,Closed,1616 Q STREET NW,20009,2
-77.020165657026,38.9423487672832,May 2020,Closed,4206 NEW HAMPSHIRE AVENUE NW,20011,4
-77.0191858698841,38.9106318202951,May 2020,Closed,1534 5TH STREET NW,20001,6
-76.9919411386438,38.9494753311151,May 2020,Open,4914 11TH STREET NE,20017,5
-76.9754442696323,38.9229951134167,May 2020,Closed,2521 PARK AVENUE NE,20018,5
-77.0282412212294,38.9309820439829,May 2020,Closed,3306 11TH STREET NW,20010,1
-77.0036253216089,38.9603631247733,May 2020,Open,227 NICHOLSON STREET NE,20011,4
-77.0099731740657,38.9703540747613,May 2020,Closed,35 VAN BUREN STREET NW,20012,4
-77.0610448475679,38.9298576174056,May 2020,Closed,3024 CORTLAND PLACE NW,20008,3
-77.0313551676286,38.8950101397245,May 2020,Closed,1350 PENNSYLVANIA AVENUE NW,20004,2
-77.0278179812485,38.916275519662,May 2020,Open,1925 12TH STREET NW,20009,1
-77.0308753228346,38.9283948212228,May 2020,Open,1332 IRVING STREET NW,20010,1
-77.0283455075205,38.9269863815893,May 2020,Closed,1139 HARVARD STREET NW,20009,1
-77.0299609421846,38.9589879244319,May 2020,Closed,5714 13TH STREET NW,20011,4
-77.0333486136941,38.9340008231822,May 2020,Closed,1412 OAK STREET NW,20010,1
-76.9779869550304,38.9038957802207,May 2020,Closed,1802 L STREET NE,20002,5
-77.0267028799242,38.9302528225777,May 2020,Closed,3216 SHERMAN AVENUE NW,20010,1
-76.9780800040761,38.9042337911552,May 2020,Closed,1727 LANG PLACE NE,20002,5
-76.9902612583924,38.9256753707907,May 2020,Closed,2801 12TH STREET NE,20017,5
-77.0161371496742,38.9519910464217,May 2020,Closed,5028 3RD STREET NW,20011,4
-76.9986624767916,38.9061527266614,May 2020,Closed,1212 6TH STREET NE,20002,6
-77.0253248899789,38.9354008358066,May 2020,Closed,3646 NEW HAMPSHIRE AVENUE NW,20010,4
-77.0452087522604,38.9229705704637,May 2020,Closed,1910 CALVERT STREET NW,20009,1
-77.01945092319,38.9355023135,May 2020,Closed,3640 PARK PLACE NW,20010,1
-77.0161358694513,38.9519415911803,May 2020,Closed,5026 3RD STREET NW,20011,4
-77.0483430726222,38.9194906604139,May 2020,Closed,2310 ASHMEAD PLACE NW,20009,1
-77.0105584788421,38.9221924121164,May 2020,Closed,38 CHANNING STREET NW,20001,5
-77.0392974894979,38.9223323061251,May 2020,Closed,2424 17TH STREET NW,20009,1
-77.0061154027076,38.8375543876743,May 2020,Closed,3700 MARTIN LUTHER KING JR AVENUE SE,20032,8
-77.0186346193521,38.9494418736124,May 2020,Closed,435 DELAFIELD PLACE NW,20011,4
-76.9997788062604,38.882281545802,May 2020,Closed,513 5TH STREET SE,20003,6
-76.9860365434095,38.8877496115516,May 2020,Closed,1366 INDEPENDENCE AVENUE SE,20003,6
-76.9770318242011,38.8955596194248,May 2020,Closed,429 19TH STREET NE,20002,7
-77.0329204427998,38.9196760096552,May 2020,Closed,1418 FLORIDA AVENUE NW,20009,1
-77.0264105325892,38.9250041942523,May 2020,Closed,1019 FAIRMONT STREET NW,20001,1
-77.0832689264181,38.9109417160689,May 2020,Closed,1700 SURREY LANE NW,20007,3
-76.9689564552177,38.9319108115921,May 2020,Closed,2630 BRENTWOOD ROAD NE,20018,5
-76.980535183131,38.8966691855975,May 2020,Closed,529 EAMES PLACE NE,20002,6
-77.0026619036463,38.901753474298,May 2020,Closed,223 PARKER STREET NE,20002,6
-77.0410233518146,38.9339795539381,May 2020,Open,3365 18TH STREET NW,20010,1
-77.0058348493,38.9675127044261,May 2020,Closed,118 TUCKERMAN STREET NE,20011,4
-77.0557851263221,38.9008562846336,May 2020,Closed,2635 I STREET NW,20037,2
-77.0318009931601,38.9336759646532,May 2020,Closed,1356 OAK STREET NW,20010,1
-77.0118630572711,38.9124160846916,May 2020,Closed,90 R STREET NW,20001,5
-77.0243356908272,38.9271443003648,May 2020,Open,735 HARVARD STREET NW,20001,1
-77.004428173432,38.8830555527521,May 2020,Open,137 E STREET SE,20003,6
-76.9989695804316,38.8445338405882,May 2020,Open,515 PARKLAND PLACE SE,20032,8
-76.9739966545351,38.8958339186591,May 2020,Closed,428 23RD PLACE NE,20002,7
-76.986195242702,38.9080930379814,May 2020,Closed,1643 MONTELLO AVENUE NE,20002,5
-77.0456185295098,38.9322396078622,May 2020,Closed,3220 WALBRIDGE PLACE NW,20010,1
-77.0102136342105,38.9146380570939,May 2020,Closed,30 SEATON PLACE NW,20001,5
-77.0032388347878,38.9129173256924,May 2020,Closed,1705 2ND STREET NE,20002,5
-77.0267562723794,38.9185591095648,May 2020,Closed,2111 11TH STREET NW,20001,1
-77.01686466199,38.9418118556058,May 2020,Closed,4123 4TH STREET NW,20011,4
-77.0167968782467,38.9498216708427,May 2020,Closed,326 EMERSON STREET NW,20011,4
-77.0164827588841,38.9089708239622,May 2020,Closed,1410 NEW JERSEY AVENUE NW,20001,6
-77.0165120676257,38.9090720736298,May 2020,Closed,1414 NEW JERSEY AVENUE NW,20001,6
-76.9967230326209,38.9263264012751,May 2020,Closed,647 GIRARD STREET NE,20017,5
-76.9820096543994,38.9045653391032,May 2020,Closed,1530 LEVIS STREET NE,20002,5
-76.9819857220616,38.8893094884942,May 2020,Closed,16 16TH STREET SE,20003,6
-77.0040492589686,38.9183129325972,May 2020,Open,153 RHODE ISLAND AVENUE NE,20002,5
-77.0331329395918,38.9193708374958,May 2020,Closed,1427 W STREET NW,20009,1
-77.0157979432573,38.9549773343298,May 2020,Closed,5317 3RD STREET NW,20011,4
-76.9386895779735,38.9005306580037,May 2020,Closed,4402 NANNIE HELEN BURROUGHS AVENUE NE,20019,7
-77.0159789675467,38.940602076402,May 2020,Closed,4017 MARLBORO PLACE NW,20011,4
-77.0595363955628,38.9295242772534,May 2020,Closed,2924 CORTLAND PLACE NW,20008,3
-77.0058855054665,38.8403998997534,May 2020,Open,3517 BROTHERS PLACE SE,20032,8
-77.0096985535624,38.9221906849981,May 2020,Closed,14 CHANNING STREET NW,20001,5
-77.0255763173536,38.9578723918104,May 2020,Closed,5617 9TH STREET NW,20011,4
-77.0037353492589,38.9221095025272,May 2020,Open,2432 2ND STREET NE,20002,5
-76.9687455691354,38.869676326405,May 2020,Open,1636 27TH STREET SE,20020,7
-77.0183305191851,38.9391006792223,May 2020,Closed,427 RANDOLPH STREET NW,20011,4
-76.9866941325843,38.8888863655698,May 2020,Closed,1318 A STREET SE,20003,6
-77.012363767346,38.9128123096415,May 2020,Closed,1702 1ST STREET NW,20001,5
-77.0236027771522,38.9521736362863,May 2020,Closed,5103 8TH STREET NW,20011,4
-77.0147566593375,38.9145604602334,May 2020,Closed,212 RHODE ISLAND AVENUE NW,20001,5
-77.0398764810095,38.9179651427744,May 2020,Closed,1744 V STREET NW,20009,1
-77.0325571754464,38.9681061944931,May 2020,Closed,1378 TEWKESBURY PLACE NW,20012,4
-76.9889471520483,38.8862057064942,May 2020,Closed,1236 C STREET SE,20003,6
-76.9866683484317,38.9121429740914,May 2020,Closed,1842 KENDALL STREET NE,20002,5
-77.0071142133465,38.8833768392288,May 2020,Open,50 E STREET SE,20003,6
-77.0272092759882,38.9549769468706,May 2020,Closed,1108 JEFFERSON STREET NW,20011,4
-77.0106280154647,38.9221922256453,May 2020,Closed,40 CHANNING STREET NW,20001,5
-76.9810384120162,38.8891199824721,May 2020,Closed,23 17TH STREET SE,20003,6
-76.9771243450453,38.8992945956728,May 2020,Closed,1808 BENNING ROAD NE,20002,5
-76.9952125968236,38.8992871880945,May 2020,Closed,708 8TH STREET NE,20002,6
-77.0325312741522,38.9677363231647,May 2020,Closed,1369 TUCKERMAN STREET NW,20011,4
-77.0154356035144,38.9093511191944,May 2020,Closed,1430 3RD STREET NW,20001,5
-76.9888456916242,38.8996830315998,May 2020,Closed,1244 LINDEN PLACE NE,20002,6
-76.986548810729,38.9199326471039,May 2020,Closed,2300 13TH PLACE NE,20018,5
-76.994082762824,38.8877657004968,May 2020,Closed,818 INDEPENDENCE AVENUE SE,20003,6
-77.0105584788421,38.9221924121164,May 2020,Closed,38 CHANNING STREET NW,20001,5
-77.0349576090488,38.9585566629598,May 2020,Closed,1437 MADISON STREET NW,20011,4
-77.0731928650278,38.9515910801118,May 2020,Closed,3739 CUMBERLAND STREET NW,20016,3
-76.9976764498933,38.9502161560972,May 2020,Closed,606 EMERSON STREET NE,20017,5
-77.0751750159473,38.9622563311611,May 2020,Closed,3807 LEGATION STREET NW,20015,3
-77.0287105265586,38.9367579644021,May 2020,Closed,1044 QUEBEC PLACE NW,20010,4
-77.0105584788421,38.9221924121164,May 2020,Closed,38 CHANNING STREET NW,20001,5
-77.0105584788421,38.9221924121164,May 2020,Closed,38 CHANNING STREET NW,20001,5
-76.9834173879972,38.8964109099653,May 2020,Closed,455 15TH STREET NE,20002,6
-77.0205067220067,38.9282233302988,May 2020,Closed,530 COLUMBIA ROAD NW,20001,1
-77.0116797912219,38.9121038740803,May 2020,Closed,75 FLORIDA AVENUE NW,20001,5
-77.0190216672044,38.9533647343982,May 2020,Closed,435 HAMILTON STREET NW,20011,4
-77.0407530102522,38.9339937915549,May 2020,Closed,1726 NEWTON STREET NW,20010,1
-76.9898923649796,38.9035178045606,May 2020,Closed,1126 MONTELLO AVENUE NE,20002,5
-77.0217370984707,38.9375048160325,May 2020,Closed,704 QUINCY STREET NW,20011,4
-77.0326738192277,38.9149653515581,May 2020,Closed,1413 SWANN STREET NW,20009,2
-77.0399388410986,38.9199827171569,May 2020,Closed,2254 ONTARIO ROAD NW,20009,1
-77.0018172062659,38.9196087467383,May 2020,Closed,300 RHODE ISLAND AVENUE NE,20002,5
-77.0337024105014,38.9138732489052,May 2020,Closed,1426 S STREET NW,20009,2
-77.0136183238229,38.9445407993512,May 2020,Open,123 WEBSTER STREET NW,20011,4
-76.9907144646842,38.9027582882625,May 2020,Closed,1122 K STREET NE,20002,6
-77.01298072051,38.9063056954154,May 2020,Closed,115 NEW YORK AVENUE NW,20001,5
-77.0191374420218,38.909334536583,May 2020,Closed,1424 5TH STREET NW,20001,6
-77.0206087047412,38.9518785509507,May 2020,Closed,612 GALLATIN STREET NW,20011,4
-77.0218929565181,38.9417346316102,May 2020,Closed,4138 7TH STREET NW,20011,4
-77.0093897326205,38.9178141043846,May 2020,Closed,2028 NORTH CAPITOL STREET NW,20002,5
-77.0670129428444,38.9055449989623,May 2020,Closed,1251 BANKS ALLEY NW,20007,2
-77.0245427438484,38.9393311431019,May 2020,Closed,3923 GEORGIA AVENUE NW,20011,4
-77.0036145697181,38.9599376650676,May 2020,Closed,5725 CHILLUM PLACE NE,20011,4
-76.9859441446141,38.9091897742166,May 2020,Closed,1702 MONTELLO AVENUE NE,20002,5
-77.0399334395392,38.9179560249073,May 2020,Closed,1746 V STREET NW,20009,1
-77.0451340425218,38.9344757476106,May 2020,Closed,2039 PARK ROAD NW,20010,1
-76.9962275201136,38.9561631083449,May 2020,Closed,633 JEFFERSON STREET NE,20011,5
-77.073192736538,38.9182099048928,May 2020,Closed,2056 37TH STREET NW,20007,3
-76.9956837817575,38.9330644041255,May 2020,Closed,701 MICHIGAN AVENUE NE,20017,5
-76.998897402024,38.9460846166927,May 2020,Closed,601 BUCHANAN STREET NE,20017,5
-77.0397929279803,38.9153637446009,May 2020,Closed,1736 T STREET NW,20009,2
-77.0192104050458,38.9135406095046,May 2020,Closed,503 RHODE ISLAND AVENUE NW,20001,6
-77.0207034521,38.9511943558191,May 2020,Closed,617 FARRAGUT STREET NW,20011,4
-77.0230694224439,38.9400049032808,May 2020,Closed,733 SHEPHERD STREET NW,20011,4
-77.0406989743109,38.9252036794853,May 2020,Closed,2733 ONTARIO ROAD NW,20009,1
-77.0230073758204,38.9364615019316,May 2020,Closed,740 ROCK CREEK CHURCH ROAD NW,20010,1
-77.0255763173536,38.9578723918104,May 2020,Open,5617 9TH STREET NW,20011,4
-76.9935655756162,38.9581457110197,May 2020,Closed,834 OGLETHORPE STREET NE,20011,4
-77.0061152498132,38.9675126000111,May 2020,Closed,110 TUCKERMAN STREET NE,20011,4
-77.096525967321,38.9482545915538,May 2020,Closed,4509 49TH STREET NW,20016,3
-77.0737217793784,38.9179810308915,May 2020,Closed,2033 HUIDEKOPER PLACE NW,20007,3
-76.9986624767916,38.9061527266614,May 2020,Closed,1212 6TH STREET NE,20002,6
-77.0166600015997,38.9451372042804,May 2020,Closed,324 ALLISON STREET NW,20011,4
-76.9845678782285,38.8866594126887,May 2020,Closed,1427 SOUTH CAROLINA AVENUE SE,20003,6
-77.0529166449394,38.8999226413876,May 2020,Closed,808 NEW HAMPSHIRE AVENUE NW,20037,2
-76.9918543743025,38.8627364494763,May 2020,Open,1204 TALBERT STREET SE,20020,8
-77.0277979920752,38.9075922041199,May 2020,Closed,1307 12TH STREET NW,20005,2
-76.9937688139378,38.9363227109182,May 2020,Closed,3730 10TH STREET NE,20017,5
-77.0370595632524,38.9337475629354,May 2020,Closed,3420 16TH STREET NW,20010,1
-77.0210727008055,38.9428855013132,May 2020,Closed,524 VARNUM STREET NW,20011,4
-77.0252586033459,38.9250775964745,May 2020,Closed,781 FAIRMONT STREET NW,20001,1
-77.01771369923,38.9160763323408,May 2020,Closed,409 T STREET NW,20001,1
-77.0356657377462,38.9088798823726,May 2020,Closed,1527 O STREET NW,20005,2
-77.0301987925395,38.9239978580296,May 2020,Closed,1309 EUCLID STREET NW,20009,1
-77.0037624143877,38.8821340180189,May 2020,Closed,198 F STREET SE,20003,6
-77.047086893598,38.9200841916617,May 2020,Closed,2351 ASHMEAD PLACE NW,20009,1
