LONGITUDE,LATITUDE,DATE,SERVICEORDERSTATUS,STREETADDRESS,ZIPCODE,WARD
-76.982271866598000,38.85474689708980,April 2020,Closed,2426 15TH PLACE SE,20020,8
-77.076298392987000,38.965284539151600,April 2020,Closed,5612 CONNECTICUT AVENUE NW,20015,3
-77.076298392987000,38.965284539151600,April 2020,Closed,5612 CONNECTICUT AVENUE NW,20015,3
-76.991200341549000,38.896663809447700,April 2020,Closed,1105 MARYLAND AVENUE NE,20002,6
-76.972319350795400,38.87308321630960,April 2020,Closed,2330 NICHOLSON STREET SE,20020,7
-77.023000122988600,38.939363886709800,April 2020,Closed,3921 8TH STREET NW,20011,4
-76.990309741362900,38.843840963827900,April 2020,Closed,3212 12TH STREET SE,20032,8
-77.007076470187600,38.915354451951000,April 2020,Closed,49 T STREET NE,20002,5
-77.042504546307700,38.914696713234900,April 2020,Closed,1824 SWANN STREET NW,20009,2
-77.049774417435400,38.903406023473200,April 2020,Closed,1 WASHINGTON CIRCLE NW,20037,2
-77.049112005995300,38.903282709176000,April 2020,Closed,1009 NEW HAMPSHIRE AVENUE NW,20037,2
-77.032797788642500,38.96338733625100,April 2020,Closed,1371 PEABODY STREET NW,20011,4
-77.032427898767900,38.963459415365500,April 2020,Closed,1363 PEABODY STREET NW,20011,4
-76.980245140447000,38.906269344162800,April 2020,Closed,1231 16TH STREET NE,20002,5
-76.993464425894000,38.933848834400100,April 2020,Closed,900 NEWTON STREET NE,20017,5
-77.027915988054900,38.916851308971800,April 2020,Closed,1118 U STREET NW,20009,1
-76.984896776677600,38.867313473175900,April 2020,Closed,1906 14TH STREET SE,20020,8
-77.008380777071500,38.917928947258700,April 2020,Closed,15 V STREET NE,20002,5
-77.027410305111000,38.91131580517790,April 2020,Closed,1101 Q STREET NW,20009,2
-77.042029606639500,38.913921897733700,April 2020,Closed,1804 S STREET NW,20009,2
-77.009372108285600,38.921461667940900,April 2020,Closed,2400 NORTH CAPITOL STREET NW,20002,5
-76.984804645145200,38.868694000154700,April 2020,Closed,1405 RIDGE PLACE SE,20020,8
-77.002296101746200,38.91238675683150,April 2020,Closed,239 R STREET NE,20002,5
-77.014336622120300,38.913516266051000,April 2020,Closed,1708 2ND STREET NW,20001,5
-76.982112045788200,38.901289196011400,April 2020,Closed,845 BLADENSBURG ROAD NE,20002,5
-76.984520114133900,38.867745377181700,April 2020,Closed,1404 T STREET SE,20020,8
-77.030987818818800,38.915775480083800,April 2020,Closed,1337 T STREET NW,20009,1
-77.037508686395300,38.924544977665500,April 2020,Closed,1620 FULLER STREET NW,20009,1
-77.066189481372300,38.906108490470500,April 2020,Closed,3301 PROSPECT STREET NW,20007,2
-77.021036846855700,38.946472156724700,April 2020,Closed,545 BUCHANAN STREET NW,20011,4
-76.980278229191600,38.896261063516200,April 2020,Closed,1700 E STREET NE,20002,6
-77.008008443668600,38.912845840087800,April 2020,Closed,18 R STREET NE,20002,5
-77.033044461447700,38.964341240709000,April 2020,Closed,6103 14TH STREET NW,20011,4
-77.032430084999800,38.935554383368000,April 2020,Closed,3521 14TH STREET NW,20010,1
-77.028494962959800,38.907058291535100,April 2020,Closed,1200 N STREET NW,20005,2
-76.918742817160900,38.899674133367700,April 2020,Closed,714 57TH PLACE NE,20019,7
-77.022261199936600,38.934500809433300,April 2020,Closed,700 OTIS PLACE NW,20010,1
-77.048580700174700,38.903360853605500,April 2020,Closed,1099 22ND STREET NW,20037,2
-77.017649404494000,38.95819617287580,April 2020,Closed,336 MADISON STREET NW,20011,4
-77.01946599653330,38.908758038253300,April 2020,Closed,509 O STREET NW,20001,6
-76.99886208369340,38.94729271705010,April 2020,Closed,4719 6TH STREET NE,20017,5
-77.072488937153200,38.913732749706300,April 2020,Closed,3641 R STREET NW,20007,2
-77.074301288401700,38.937085324031000,April 2020,Closed,3800 - 3814 BLOCK OF PORTER STREET NW,20016,3
-77.010701215545000,38.907415935270800,April 2020,Closed,35 N STREET NW,20001,5
-77.027280142648100,38.952641176052400,April 2020,Closed,5121 GEORGIA AVENUE NW,20011,4
-76.954564417214300,38.895206489801700,April 2020,Closed,417 36TH STREET NE,20019,7
-77.014993728396400,38.941984619354600,April 2020,Closed,228 UPSHUR STREET NW,20011,4
-77.042136459211900,38.906837607166700,April 2020,Closed,1228 CONNECTICUT AVENUE NW,20036,2
-76.976529197013400,38.869718057389800,April 2020,Closed,1920 R STREET SE,20020,8
-76.984563407389200,38.868431553540800,April 2020,Closed,1410 S STREET SE,20020,8
-77.026087867081200,38.954650742858300,April 2020,Closed,5313 ILLINOIS AVENUE NW,20011,4
-76.978319962994700,38.887021638148500,April 2020,Closed,1816 BAY STREET SE,20003,6
-77.014610605828200,38.943449775996000,April 2020,Closed,211 VARNUM STREET NW,20011,4
-76.95457273405320,38.894636533493600,April 2020,Closed,337 36TH STREET NE,20019,7
-77.023149913791700,38.951662957759000,April 2020,Closed,5024 7TH PLACE NW,20011,4
-77.0580161995249,38.935859413660300,April 2020,Closed,3505 CONNECTICUT AVENUE NW,20008,3
-77.057702515724100,38.933914766165600,April 2020,Closed,3318 CONNECTICUT AVENUE NW,20008,3
-76.982271866598000,38.85474689708980,April 2020,Closed,2426 15TH PLACE SE,20020,8
-77.001196372486600,38.886186494756900,April 2020,Closed,320 C STREET SE,20003,6
-76.984033796100500,38.896292445728300,April 2020,Closed,1420 E STREET NE,20002,6
-77.004635727580700,38.882757997656300,April 2020,Closed,138 DUDDINGTON PLACE SE,20003,6
-77.009394351883300,38.911739692833400,April 2020,Closed,1620 NORTH CAPITOL STREET NW,20002,5
-77.035228404675800,38.910952024454700,April 2020,Closed,1512 Q STREET NW,20009,2
-77.001349587738600,38.961053115653400,April 2020,Closed,341 OGLETHORPE STREET NE,20011,4
-77.079576556405700,38.943378470647200,April 2020,Closed,4013 VAN NESS STREET NW,20016,3
-77.042660336435700,38.917608330450500,April 2020,Closed,1828 CALIFORNIA STREET NW,20009,1
-77.04125862659640,38.924789821178600,April 2020,Closed,1732 LANIER PLACE NW,20009,1
-77.029368772070100,38.910979858611300,April 2020,Closed,1204 Q STREET NW,20009,2
-77.063500094572300,38.91028201991540,April 2020,Closed,3142 Q STREET NW,20007,2
-77.009880527897300,38.913889673099400,April 2020,Closed,20 S STREET NW,20001,5
-77.018734144493000,38.954147419308400,April 2020,Closed,426 INGRAHAM STREET NW,20011,4
-76.996439579902800,38.889050030557600,April 2020,Closed,21 7TH STREET SE,20003,6
-77.030168262437000,38.916163953789000,April 2020,Closed,1312 WALLACH PLACE NW,20009,1
-77.002315749111900,38.885419233933900,April 2020,Closed,319 3RD STREET SE,20003,6
-77.013333124765500,38.919638268002800,April 2020,Closed,2215 FLAGLER PLACE NW,20001,5
-77.026484547252600,38.924633665308200,April 2020,Closed,1026 FAIRMONT STREET NW,20001,1
-77.02294585978230,38.914837856876400,April 2020,Closed,1800 - 1899 BLOCK OF 8TH STREET NW,20001,1
-76.982271866598000,38.85474689708980,April 2020,Closed,2426 15TH PLACE SE,20020,8
-76.999765872223700,38.961048619107500,April 2020,Closed,539 OGLETHORPE STREET NE,20011,4
-77.045871816810300,38.922580521882200,April 2020,Closed,1935 BILTMORE STREET NW,20009,1
-77.020618081213700,38.955179089424100,April 2020,Closed,516 JEFFERSON STREET NW,20011,4
-77.048130145723300,38.907444616498000,April 2020,Closed,2137 N STREET NW,20037,2
-77.075881181853500,38.912861561211100,April 2020,Closed,3950 GEORGETOWN COURT NW,20007,2
-76.980381124287400,38.898106264250200,April 2020,Closed,1649 GALES STREET NE,20002,6
-77.062610077437000,38.906967428034800,April 2020,Closed,3139 N STREET NW,20007,2
-77.032797788642500,38.96338733625100,April 2020,Closed,1371 PEABODY STREET NW,20011,4
-77.032427898767900,38.963459415365500,April 2020,Closed,1363 PEABODY STREET NW,20011,4
-77.001828360020400,38.904896775611500,April 2020,Closed,1149 3RD STREET NE,20002,6
-77.030005133855600,38.937068875957000,April 2020,Closed,3708 13TH STREET NW,20010,4
-77.000008979346800,38.96103069290640,April 2020,Closed,529 OGLETHORPE STREET NE,20011,4
-76.952551132139300,38.863866298006400,April 2020,Closed,2033 38TH STREET SE,20020,7
-76.982480427132800,38.893579082666400,April 2020,Closed,304 16TH STREET NE,20002,6
-77.037181080735500,38.917954410796600,April 2020,Closed,1608 V STREET NW,20009,1
-77.023646405382100,38.915372632152500,April 2020,Closed,1851 9TH STREET NW,20001,1
-77.022199179603300,38.929786233533900,April 2020,Closed,630 KENYON STREET NW,20010,1
-77.009925743739300,38.909866634265400,April 2020,Closed,43 P STREET NW,20001,5
-76.981174791233400,38.868504835353800,April 2020,Open,1626 MINNESOTA AVENUE SE,20020,8
-77.021711625391900,38.92809456400680,April 2020,Open,626 COLUMBIA ROAD NW,20001,1
-77.008306845415300,38.912831405906300,April 2020,Closed,10 R STREET NE,20002,5
-77.027444172509200,38.938201758339600,April 2020,Open,3818 10TH STREET NW,20011,4
-77.042821677596100,38.917644755180700,April 2020,Open,1836 CALIFORNIA STREET NW,20009,1
-77.041490292206800,38.914455564268400,April 2020,Open,1807 18TH STREET NW,20009,2
-77.020575820576100,38.935876415782900,April 2020,Open,633 PRINCETON PLACE NW,20010,1
-76.985155730902600,38.878229889510900,April 2020,Open,1405 K STREET SE,20003,6
-77.012414372834500,38.916715075874000,April 2020,Closed,1936 1ST STREET NW,20001,5
-77.023804176947000,38.927903810810300,April 2020,Open,724 COLUMBIA ROAD NW,20001,1
-77.03874845011190,38.923374842587500,April 2020,Open,2505 17TH STREET NW,20009,1
-77.023969787264300,38.926190485346000,April 2020,Closed,733 GIRARD STREET NW,20001,1
-77.018113557470500,38.941834459704100,April 2020,Open,4127 ILLINOIS AVENUE NW,20011,4
-77.003261759492800,38.922546510491200,April 2020,Open,202 CHANNING STREET NE,20002,5
-77.011284249624900,38.914655705011100,April 2020,Closed,68 SEATON PLACE NW,20001,5
-77.017592707736700,38.957070598970700,April 2020,Open,5517 4TH STREET NW,20011,4
-77.005062228308500,38.912840599922800,April 2020,Closed,138 R STREET NE,20002,5
-77.028800154012000,38.929923341031100,April 2020,Open,1221 KENYON STREET NW,20010,1
-77.031400415802700,38.925002239301000,April 2020,Open,1343 FAIRMONT STREET NW,20009,1
-76.980142371594400,38.9064259819529,April 2020,Closed,1239 16TH STREET NE,20002,5
-77.017323397074400,38.917088296945000,April 2020,Closed,1935 4TH STREET NW,20001,1
-77.014512314639000,38.913366525773600,April 2020,Closed,209 FLORIDA AVENUE NW,20001,5
-77.015955387954500,38.961513527538200,April 2020,Open,249 OGLETHORPE STREET NW,20011,4
-77.022569457357100,38.948946625661000,April 2020,Closed,4817 ILLINOIS AVENUE NW,20011,4
-77.02365217994990,38.909490274836900,April 2020,Closed,880 P STREET NW,20001,6
-77.031355167628600,38.895010139724500,April 2020,Closed,1350 PENNSYLVANIA AVENUE NW,20004,2
-76.976428368446700,38.895536257638000,April 2020,Closed,426 20TH STREET NE,20002,7
-77.073437078893500,38.922350610601100,April 2020,Open,3700 CALVERT STREET NW,20007,3
-77.02732096115970,38.91165264801150,April 2020,Closed,1616 11TH STREET NW,20001,2
-77.003017002601300,38.913164430374200,April 2020,Closed,209 RANDOLPH PLACE NE,20002,5
-77.028814993820600,38.926976087370700,April 2020,Open,1215 HARVARD STREET NW,20009,1
-77.027410757362600,38.9448913232942,April 2020,Open,1118 ALLISON STREET NW,20011,4
-76.994195285632700,38.93703718108430,April 2020,Closed,921 PERRY PLACE NE,20017,5
-77.026200700644400,38.952771412328100,April 2020,Closed,906 HAMILTON STREET NW,20011,4
-77.020997072026400,38.93597795449350,April 2020,Closed,3635 WARDER STREET NW,20010,1
-76.994600450745400,38.896306473983200,April 2020,Closed,804 E STREET NE,20002,6
-77.00716856237880,38.898921209574000,April 2020,Open,1ST STREET NE AND G STREET NE,20002,6
-76.979506018209200,38.894979310156100,April 2020,Closed,1734 D STREET NE,20002,6
-77.012911274660900,38.876790667122900,April 2020,Open,101 M STREET SW,20024,6
-77.020703452100000,38.951194355819100,April 2020,Closed,617 FARRAGUT STREET NW,20011,4
-76.996932001209400,38.95849996251950,April 2020,Closed,637 NICHOLSON STREET NE,20011,4
-76.985248438756400,38.891371963292100,April 2020,Closed,111 14TH STREET NE,20002,6
-77.074402242638500,38.924072121584200,April 2020,Open,2650 WISCONSIN AVENUE NW,20007,3
-77.002743402381700,38.913537112087400,April 2020,Closed,220 RANDOLPH PLACE NE,20002,5
-77.065922762478600,38.906429879123000,April 2020,Closed,1243 33RD STREET NW,20007,2
-77.016545161259900,38.949839092716300,April 2020,Closed,318 EMERSON STREET NW,20011,4
-77.022161116283700,38.88190703633900,April 2020,Open,603 7TH STREET SW,20024,6
-77.012911274660900,38.876790667122900,April 2020,Open,101 M STREET SW,20024,6
-76.987419659301800,38.911456441623100,April 2020,Closed,1816 CORCORAN STREET NE,20002,5
-76.934923464552900,38.876705147354600,April 2020,Closed,1152 45TH PLACE SE,20019,7
-77.029156275509600,38.910981803585800,April 2020,Open,1202 Q STREET NW,20009,2
-77.028108508278900,38.953887184006300,April 2020,Closed,1206 INGRAHAM STREET NW,20011,4
-77.054385155994500,38.926903746681900,April 2020,Open,2619 GARFIELD STREET NW,20008,3
-77.005750638376100,38.840590795564500,April 2020,Open,3509 BROTHERS PLACE SE,20032,8
-77.049380884787200,38.902991355665400,April 2020,Closed,2213 WASHINGTON CIRCLE NW,20037,2
