X,Y,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD
-76.983391932039027,38.90424817946527,281,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-19T09:49:09.000Z,2020-02-25T07:46:00.000Z,2020-03-10T10:49:09.000Z,2020-02-19T09:49:09.000Z,1,2020-02-25T07:40:00.000Z,,Closed,,20-00062547,Standard,1425 STAPLES STREET NE,401440.76,137376.15,38.90424072,-76.98338965,WASHINGTON,DC,20002,64028,5
-77.044016477391509,38.913644610130568,282,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-06T13:53:55.000Z,2020-03-11T08:42:45.000Z,2020-03-26T14:53:55.000Z,2020-03-06T13:53:55.000Z,1,2020-03-10T11:18:00.000Z,,Closed,,20-00082943,Standard,1735 FRASER COURT NW,396182.77,138420.02,38.91363682,-77.04401418,WASHINGTON,DC,20009,306670,2
-77.035726793035153,38.926729512815406,283,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-03T10:49:11.000Z,2020-03-13T09:08:41.000Z,2020-03-23T11:49:11.000Z,2020-03-03T10:49:11.000Z,1,2020-03-12T09:06:00.000Z,,Closed,,20-00078370,Standard,1504 COLUMBIA ROAD NW,396902.28,139872.24,38.92672205,-77.0357245,WASHINGTON,DC,20009,235872,1
-77.011458761101721,38.914274455214063,284,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-06T16:35:27.000Z,2020-03-09T12:31:31.000Z,2020-03-26T17:35:27.000Z,2020-03-06T16:35:27.000Z,1,2020-03-09T12:31:30.000Z,,Closed,,20-00083224,Standard,73 S STREET NW,399006.42,138489.08,38.914267,-77.01145647,WASHINGTON,DC,20001,227086,5
-77.04112770777779,38.905671600432704,285,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-06T16:37:01.000Z,2020-03-12T08:22:51.000Z,2020-03-26T17:37:01.000Z,2020-03-06T16:37:01.000Z,1,2020-03-11T10:31:00.000Z,,Closed,,20-00083227,Standard,M STREET NW AND CONNECTICUT AVENUE NW,396432.906266641,137534.833895671,38.9056638126595,-77.0411254110877,WASHINGTON,DC,20036,906262,2
-77.010521475686588,38.90743892288652,286,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-18T11:56:38.000Z,2020-02-19T10:15:33.000Z,2020-03-09T12:56:38.000Z,2020-02-18T11:56:38.000Z,1,2020-02-19T10:15:32.000Z,,Closed,,20-00061102,Standard,29 N STREET NW,399087.62,137730.27,38.90743147,-77.01051919,WASHINGTON,DC,20001,236955,5
-77.020748403894387,38.941544044788074,287,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-12T09:17:20.000Z,,2020-04-01T09:17:20.000Z,2020-03-12T09:17:20.000Z,,,,Open,,20-00089732,Standard,4120 NEW HAMPSHIRE AVENUE NW,398201.45,141516.38,38.94153658,-77.02074611,WASHINGTON,DC,20011,247609,4
-77.063074371005854,38.908279875068374,288,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-11T22:27:31.000Z,2020-03-13T15:45:51.000Z,2020-03-31T22:27:31.000Z,2020-03-11T22:27:31.000Z,1,2020-03-13T11:30:00.000Z,,Closed,,20-00089397,Standard,3146 1/2 O STREET NW,394529.52,137825.46,38.90827242,-77.06307207,WASHINGTON,DC,20007,303714,2
-76.989956280821417,38.899092814422133,289,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-04T15:20:12.000Z,2020-03-16T08:52:59.000Z,2020-03-24T16:20:12.000Z,2020-03-04T15:20:12.000Z,1,2020-03-16T08:52:58.000Z,,Closed,,20-00080483,Standard,1200 G STREET NE,400871.44,136803.78,38.89908536,-76.989954,WASHINGTON,DC,20002,72283,6
-77.033036074828402,38.963424473251592,290,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-05T01:37:12.000Z,2020-03-06T14:39:25.000Z,2020-03-25T02:37:12.000Z,2020-03-05T01:37:12.000Z,1,2020-03-06T10:27:00.000Z,,Closed,,20-00080897,Standard,1385 PEABODY STREET NW,397137.07,143945.62,38.96341701,-77.03303378,WASHINGTON,DC,20011,258182,4
-77.025234055730493,38.950214536347417,291,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-13T10:00:36.000Z,,2020-04-02T10:00:36.000Z,2020-03-13T10:00:36.000Z,,,,Open,,20-00091588,Standard,4911 9TH STREET NW,397812.84,142478.98,38.95020707,-77.02523176,WASHINGTON,DC,20011,251859,4
-76.997247874835779,38.884452444754537,292,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-09T10:48:28.000Z,2020-03-12T07:49:41.000Z,2020-03-27T10:48:28.000Z,2020-03-09T10:48:28.000Z,1,2020-03-12T07:49:00.000Z,,Closed,,20-00084924,Standard,632 D STREET SE,400238.98,135178.54,38.88444499,-76.99724559,WASHINGTON,DC,20003,2738,6
-76.993537402803554,38.879458678189579,293,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-26T07:38:28.000Z,2020-02-28T08:23:46.000Z,2020-03-17T08:38:28.000Z,2020-02-26T07:38:28.000Z,1,2020-02-28T08:21:00.000Z,,Closed,,20-00070859,Standard,900 1/2 I STREET SE,400560.95,134624.21,38.87945123,-76.99353512,WASHINGTON,DC,20003,280164,6
-77.042148422145331,38.920448031942556,294,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-06T13:35:05.000Z,2020-03-09T14:17:50.000Z,2020-03-26T14:35:04.000Z,2020-03-06T13:35:05.000Z,1,2020-03-09T22:16:00.000Z,,Closed,,20-00082907,Standard,1800 BELMONT ROAD NW,396345.13,139175.18,38.92044058,-77.04214612,WASHINGTON,DC,20009,235428,1
-77.029202608315245,38.960215671858379,295,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-27T11:01:07.000Z,2020-03-02T15:19:36.000Z,2020-03-18T12:01:07.000Z,2020-02-27T11:01:07.000Z,1,2020-02-28T11:36:00.000Z,,Closed,,20-00072948,Standard,5817 COLORADO AVENUE NW,397469.19,143589.3,38.96020821,-77.02920031,WASHINGTON,DC,20011,253137,4
-76.983024824957738,38.895642529979732,296,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-10T12:01:53.000Z,2020-03-16T08:46:32.000Z,2020-03-30T12:01:53.000Z,2020-03-10T12:01:53.000Z,1,2020-03-16T08:46:31.000Z,,Closed,,20-00086756,Standard,1512 ISHERWOOD STREET NE,401472.78,136420.86,38.89563508,-76.98302255,WASHINGTON,DC,20002,61992,6
-77.021626714425295,38.90708381716459,297,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-09T11:11:30.000Z,2020-03-16T08:47:51.000Z,2020-03-27T11:11:29.000Z,2020-03-09T11:11:30.000Z,1,2020-03-16T08:47:50.000Z,,Closed,,20-00084972,Standard,1211 7TH STREET NW,398124.4,137691.02,38.90707636,-77.02162442,WASHINGTON,DC,20001,278936,6
-77.029513523670786,38.934784315824707,298,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-12T15:05:49.000Z,,2020-04-01T15:05:49.000Z,2020-03-12T15:05:49.000Z,,,,Open,,20-00090644,Standard,3605 13TH STREET NW,397441.33,140766.2,38.93477686,-77.02951123,WASHINGTON,DC,20010,230343,1
-77.015943818505363,38.941260767519765,299,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-27T17:50:27.000Z,,2020-03-18T18:50:26.000Z,2020-02-27T17:50:27.000Z,,,,Open,,20-00073683,Standard,301 TAYLOR STREET NW,398617.97,141484.85,38.94125331,-77.01594153,WASHINGTON,DC,20011,244141,4
-77.030787691120324,38.911875823396713,300,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-06T15:39:38.000Z,2020-03-11T08:48:52.000Z,2020-03-26T16:39:38.000Z,2020-03-06T15:39:38.000Z,1,2020-03-10T10:15:00.000Z,,Closed,,20-00083146,Standard,1300 - 1399 BLOCK OF CORCORAN STREET NW,397330.000000006,138223.200003318,38.9118680339869,-77.0307853972707,WASHINGTON,DC,20009,811946,2
-77.033041266927611,38.941025671667646,301,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-16T22:17:51.000Z,2020-02-20T13:43:25.000Z,2020-03-06T22:17:51.000Z,2020-02-16T22:17:51.000Z,1,2020-02-20T13:43:24.000Z,,Closed,,20-00059654,Standard,4102 14TH STREET NW,397135.72,141459.15,38.94101821,-77.03303897,WASHINGTON,DC,20011,259162,4
-77.026469792870785,38.939563316742507,302,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-16T22:18:58.000Z,2020-02-26T08:43:42.000Z,2020-03-05T22:18:57.000Z,2020-02-16T22:18:58.000Z,1,2020-02-25T13:49:00.000Z,,Closed,,20-00059656,Standard,938 SHEPHERD STREET NW,397705.38,141296.63,38.93955586,-77.0264675,WASHINGTON,DC,20011,225103,4
-77.026781177128555,38.945571684828515,303,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-13T10:34:39.000Z,,2020-04-02T10:34:39.000Z,2020-03-13T10:34:39.000Z,,,,Open,,20-00091676,Standard,4516 GEORGIA AVENUE NW,397678.58,141963.62,38.94556422,-77.02677888,WASHINGTON,DC,20011,252714,4
-77.024170151863871,38.924285815186309,304,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-02T15:19:02.000Z,2020-03-03T15:31:23.000Z,2020-03-20T16:19:02.000Z,2020-03-02T15:19:02.000Z,1,2020-03-03T15:30:00.000Z,,Closed,,20-00077396,Standard,809 EUCLID STREET NW,397904.3,139600.64,38.92427802,-77.02416786,WASHINGTON,DC,20001,232370,1
-77.024267767370375,38.924782603813789,305,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-02T15:31:20.000Z,2020-03-03T15:36:08.000Z,2020-03-20T16:31:20.000Z,2020-03-02T15:31:20.000Z,1,2020-03-03T15:35:00.000Z,,Closed,,20-00077424,Standard,750 FAIRMONT STREET NW,397895.85,139655.79,38.92477515,-77.02426547,WASHINGTON,DC,20001,232363,1
-76.990496381025494,38.89641278123711,306,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-01T11:00:32.000Z,2020-03-16T08:58:20.000Z,2020-03-19T12:00:32.000Z,2020-03-01T11:00:32.000Z,1,2020-03-16T08:58:19.000Z,,Closed,,20-00075937,Standard,506 12TH STREET NE,400824.62,136506.27,38.89640533,-76.9904941,WASHINGTON,DC,20002,14144,6
-77.031400127489746,38.94163148127754,307,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-08T15:02:01.000Z,2020-03-11T08:36:49.000Z,2020-03-26T15:02:00.000Z,2020-03-08T15:02:01.000Z,1,2020-03-10T11:45:00.000Z,,Closed,,20-00084232,Standard,1350 UPSHUR STREET NW,397278.02,141526.35,38.94162369,-77.03139783,WASHINGTON,DC,20011,255302,4
-77.027270147247989,38.938879132884679,308,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-01T15:42:42.000Z,2020-03-05T09:12:16.000Z,2020-03-19T16:42:42.000Z,2020-03-01T15:42:42.000Z,1,2020-03-03T00:33:00.000Z,,Closed,,20-00076051,Standard,965 RANDOLPH STREET NW,397635.97,141220.7,38.93887167,-77.02726785,WASHINGTON,DC,20011,225106,4
-77.031355167628604,38.895010139724491,309,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-05T17:31:45.000Z,2020-03-11T09:13:57.000Z,2020-03-25T18:31:44.000Z,2020-03-05T17:31:45.000Z,1,2020-03-11T09:13:00.000Z,,Closed,,20-00082045,Standard,1350 PENNSYLVANIA AVENUE NW,397280.14,136350.99,38.89500269,-77.03135287,WASHINGTON,DC,20004,293203,2
-76.985883712867192,38.909271742875127,310,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-01T22:32:56.000Z,2020-03-03T08:22:06.000Z,2020-03-19T23:32:56.000Z,2020-03-01T22:32:56.000Z,1,2020-03-03T08:15:00.000Z,,Closed,,20-00076252,Standard,1706 MONTELLO AVENUE NE,401224.54,137933.77,38.90926429,-76.98588143,WASHINGTON,DC,20002,57755,5
-76.988856172891929,38.93959947428376,311,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-07T18:07:01.000Z,2020-03-11T07:58:50.000Z,2020-03-26T19:07:00.000Z,2020-03-07T18:07:01.000Z,1,2020-03-11T07:58:00.000Z,,Closed,,20-00083900,Standard,1227 MICHIGAN AVENUE NE,400966.32,141300.37,38.93959201,-76.98885389,WASHINGTON,DC,20017,70599,5
-76.958763898043088,38.893739413056167,312,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-10T11:55:20.000Z,,2020-03-30T11:55:19.000Z,2020-03-10T11:55:20.000Z,,,,Open,,20-00086740,Standard,3334 CLAY STREET NE,403577.49,136210.27,38.89373196,-76.95876163,WASHINGTON,DC,20019,36117,7
-76.996682277734067,38.890097892108308,313,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-10T15:40:08.000Z,2020-03-16T08:33:43.000Z,2020-03-30T15:40:08.000Z,2020-03-10T15:40:08.000Z,1,2020-03-16T08:33:43.000Z,,Closed,,20-00087206,Standard,646 EAST CAPITOL STREET NE,400288.03,135805.23,38.89009044,-76.99668,WASHINGTON,DC,20003,1679,6
-77.015986993195497,38.957871934428006,314,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-11T08:36:39.000Z,2020-03-13T14:25:31.000Z,2020-03-31T08:36:38.000Z,2020-03-11T08:36:39.000Z,1,2020-03-13T10:48:00.000Z,,Closed,,20-00087886,Standard,5601 3RD STREET NW,398614.55,143328.84,38.95786447,-77.0159847,WASHINGTON,DC,20011,246185,4
-77.03533651872992,38.912040830132113,315,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-11T08:37:25.000Z,2020-03-13T12:56:43.000Z,2020-03-31T08:37:25.000Z,2020-03-11T08:37:25.000Z,1,2020-03-13T12:56:42.000Z,,Closed,,20-00087887,Standard,1517 CORCORAN STREET NW,396935.49,138241.66,38.91203338,-77.03533422,WASHINGTON,DC,20009,242237,2
-77.017778741097629,38.958196243360931,316,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-05T11:01:14.000Z,2020-03-09T09:13:59.000Z,2020-03-25T12:01:14.000Z,2020-03-05T11:01:14.000Z,1,2020-03-06T10:35:00.000Z,,Closed,,20-00081314,Standard,340 MADISON STREET NW,398459.26,143364.87,38.95818878,-77.01777645,WASHINGTON,DC,20011,249417,4
-76.98099743279171,38.888913864123687,317,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-10T18:16:19.000Z,2020-03-12T07:48:29.000Z,2020-03-30T18:16:19.000Z,2020-03-10T18:16:19.000Z,1,2020-03-12T07:47:00.000Z,,Closed,,20-00087539,Standard,33 17TH STREET SE,401648.81,135673.96,38.88890641,-76.98099516,WASHINGTON,DC,20003,37281,6
-77.039938841098589,38.91998271715687,318,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-11T08:24:50.000Z,2020-03-13T09:38:58.000Z,2020-03-31T08:24:50.000Z,2020-03-11T08:24:50.000Z,1,2020-03-13T09:38:00.000Z,,Closed,,20-00087868,Standard,2254 ONTARIO ROAD NW,396536.72,139123.44,38.91997526,-77.03993654,WASHINGTON,DC,20009,235638,1
-76.984057123694825,38.919835764495993,319,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-23T18:24:20.000Z,2020-02-25T07:36:42.000Z,2020-03-12T19:24:20.000Z,2020-02-23T18:24:20.000Z,1,2020-02-25T07:35:00.000Z,,Closed,,20-00067564,Standard,1367 ADAMS STREET NE,401382.76,139106.49,38.91982831,-76.98405484,WASHINGTON,DC,20018,65704,5
-76.989669132883193,38.881467992086371,320,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-20T14:09:56.000Z,2020-02-24T08:32:37.000Z,2020-03-11T15:09:56.000Z,2020-02-20T14:09:56.000Z,1,2020-02-24T08:32:00.000Z,,Closed,,20-00064549,Standard,1216 G STREET SE,400896.57,134847.29,38.88146054,-76.98966685,WASHINGTON,DC,20003,71293,6
-77.002567229791779,38.913860965842836,448,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-25T11:10:17.000Z,2020-02-27T08:20:56.000Z,2020-03-16T12:10:17.000Z,2020-02-25T11:10:17.000Z,1,2020-02-27T08:19:00.000Z,,Closed,,20-00069731,Standard,227 S STREET NE,399777.55,138443.12,38.91385351,-77.00256494,WASHINGTON,DC,20002,49209,5
-77.023824276875558,38.956649619927603,449,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-26T03:10:59.000Z,2020-03-04T08:42:32.000Z,2020-03-17T04:10:59.000Z,2020-02-26T03:10:59.000Z,1,2020-02-28T11:40:00.000Z,,Closed,,20-00070806,Standard,5507 8TH STREET NW,397935.23,143193.3,38.95664216,-77.02382198,WASHINGTON,DC,20011,250289,4
-77.030479311147587,38.919008794390976,450,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-25T15:09:07.000Z,2020-02-26T14:23:38.000Z,2020-03-16T16:09:07.000Z,2020-02-25T15:09:07.000Z,1,2020-02-26T14:21:00.000Z,,Closed,,20-00070336,Standard,1316 W STREET NW,397357.01,139015.01,38.91900134,-77.03047702,WASHINGTON,DC,20009,240323,1
-76.993758315035635,38.900770886521286,451,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-25T15:09:26.000Z,2020-02-26T14:35:39.000Z,2020-03-16T16:09:26.000Z,2020-02-25T15:09:26.000Z,1,2020-02-26T14:34:00.000Z,,Closed,,20-00070337,Standard,800 - 899 BLOCK OF 9TH STREET NE,400541.619999997,136990.030003324,38.9007630979701,-76.9937560333959,WASHINGTON,DC,20002,806015,6
-77.026177876554911,38.954706844249429,452,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-17T20:40:52.000Z,2020-02-20T10:46:02.000Z,2020-03-08T21:40:52.000Z,2020-02-17T20:40:52.000Z,1,2020-02-20T10:45:59.000Z,,Closed,,20-00060336,Standard,5317 ILLINOIS AVENUE NW,397731.17,142977.69,38.95469938,-77.02617558,WASHINGTON,DC,20011,254661,4
-76.982271866597983,38.85474689708979,453,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-05T21:40:48.000Z,,2020-03-25T22:40:48.000Z,2020-03-05T21:40:48.000Z,,,,Open,,20-00082178,Standard,2426 15TH PLACE SE,401538.98,131881.15,38.85473945,-76.98226959,WASHINGTON,DC,20020,47314,8
-77.001196372486646,38.886186494756892,454,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-06T07:10:01.000Z,2020-03-09T09:23:37.000Z,2020-03-26T08:10:01.000Z,2020-03-06T07:10:01.000Z,1,2020-03-09T09:22:00.000Z,,Closed,,20-00082277,Standard,320 C STREET SE,399896.4,135371.03,38.88617904,-77.00119409,WASHINGTON,DC,20003,38985,6
-76.99809516655327,38.960793760267791,455,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-19T08:10:25.000Z,2020-02-21T07:54:53.000Z,2020-03-10T09:10:25.000Z,2020-02-19T08:10:25.000Z,1,2020-02-19T13:53:00.000Z,,Closed,,20-00062343,Standard,637 OGLETHORPE STREET NE,400165.29,143653.07,38.96078629,-76.99809288,WASHINGTON,DC,20011,2418,4
-77.014993728396419,38.941984619354649,456,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-04T09:21:34.000Z,2020-03-05T14:54:06.000Z,2020-03-24T10:21:34.000Z,2020-03-04T09:21:34.000Z,1,2020-03-05T09:57:00.000Z,,Closed,,20-00079742,Standard,228 UPSHUR STREET NW,398700.35,141565.19,38.94197716,-77.01499144,WASHINGTON,DC,20011,244340,4
-77.024548828652826,38.909436940632524,457,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-24T15:03:48.000Z,2020-03-03T08:21:06.000Z,2020-03-13T16:03:48.000Z,2020-02-24T15:03:48.000Z,1,2020-03-02T10:25:00.000Z,,Closed,,20-00068751,Standard,912 P STREET NW,397871.02,137952.3,38.90942949,-77.02454654,WASHINGTON,DC,20001,225994,2
-77.0580161995249,38.935859413660289,458,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-04T05:21:48.000Z,,2020-03-24T06:21:48.000Z,2020-03-04T05:21:48.000Z,,,,Open,,20-00079429,Standard,3505 CONNECTICUT AVENUE NW,394970.18,140886.73,38.93585195,-77.0580139,WASHINGTON,DC,20008,301779,3
-77.018691110242742,38.931266101854234,459,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-18T07:32:54.000Z,2020-02-25T07:31:57.000Z,2020-03-09T08:32:54.000Z,2020-02-18T07:32:54.000Z,1,2020-02-24T10:11:00.000Z,,Closed,,20-00060446,Standard,3228 PARK PLACE NW,398379.57,140375.4,38.93125864,-77.01868882,WASHINGTON,DC,20010,229128,1
-77.031800993160076,38.933675964653219,460,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-02T12:24:21.000Z,2020-03-03T10:30:12.000Z,2020-03-20T13:24:20.000Z,2020-03-02T12:24:21.000Z,1,2020-03-03T10:30:11.000Z,,Closed,,20-00076981,Standard,1356 OAK STREET NW,397242.96,140643.23,38.93366851,-77.0317987,WASHINGTON,DC,20010,230760,1
-77.034525565207673,38.956023036929246,461,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-25T12:16:56.000Z,2020-02-26T14:35:13.000Z,2020-03-16T13:16:55.000Z,2020-02-25T12:16:56.000Z,1,2020-02-26T23:53:00.000Z,,Closed,,20-00069888,Standard,1410 KENNEDY STREET NW,397007.67,143124.04,38.95601557,-77.03452327,WASHINGTON,DC,20011,255877,4
-76.976529197013363,38.869718057389804,462,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-04T13:09:12.000Z,,2020-03-24T14:09:12.000Z,2020-03-04T13:09:12.000Z,,,,Open,,20-00080216,Standard,1920 R STREET SE,402037.01,133543.17,38.86971061,-76.97652692,WASHINGTON,DC,20020,53964,8
-77.057702515724074,38.933914766165643,463,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-04T21:26:01.000Z,,2020-03-24T22:26:00.000Z,2020-03-04T21:26:01.000Z,,,,Open,,20-00080845,Standard,3318 CONNECTICUT AVENUE NW,394997.24,140670.84,38.93390697,-77.05770021,WASHINGTON,DC,20008,317101,3
-77.019306023671788,38.949434467947093,464,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-02T21:38:33.000Z,2020-03-09T09:19:18.000Z,2020-03-20T22:38:33.000Z,2020-03-02T21:38:33.000Z,1,2020-03-06T11:49:00.000Z,,Closed,,20-00077803,Standard,459 DELAFIELD PLACE NW,398326.68,142392.26,38.949427,-77.01930373,WASHINGTON,DC,20011,248374,4
-77.023253572179712,38.915778626575978,465,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-29T07:48:15.000Z,2020-03-03T08:36:35.000Z,2020-03-19T08:48:15.000Z,2020-02-29T07:48:15.000Z,1,2020-03-03T08:33:00.000Z,,Closed,,20-00075266,Standard,805 T STREET NW,397983.54,138656.25,38.91577117,-77.02325128,WASHINGTON,DC,20001,239837,1
-77.018017513725425,38.940633399029309,466,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-02T13:10:53.000Z,2020-03-03T14:44:42.000Z,2020-03-20T14:10:53.000Z,2020-03-02T13:10:53.000Z,1,2020-03-03T09:50:00.000Z,,Closed,,20-00077089,Standard,4018 ILLINOIS AVENUE NW,398438.18,141415.24,38.94062594,-77.01801522,WASHINGTON,DC,20011,247976,4
-76.984033796100505,38.896292445728328,467,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-03T13:25:49.000Z,2020-03-16T08:53:50.000Z,2020-03-23T14:25:49.000Z,2020-03-03T13:25:49.000Z,1,2020-03-16T08:53:58.000Z,,Closed,,20-00078705,Standard,1420 E STREET NE,401385.24,136492.99,38.89628499,-76.98403152,WASHINGTON,DC,20002,64179,6
-76.954564417214257,38.895206489801673,468,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-03T20:40:02.000Z,2020-03-09T09:14:40.000Z,2020-03-23T21:40:02.000Z,2020-03-03T20:40:02.000Z,1,2020-03-06T09:13:00.000Z,,Closed,,20-00079349,Standard,417 36TH STREET NE,403941.72,136373.3,38.89519904,-76.95456215,WASHINGTON,DC,20019,25933,7
-77.026087867081173,38.954650742858284,469,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-04T15:10:09.000Z,2020-03-05T14:50:46.000Z,2020-03-24T16:10:09.000Z,2020-03-04T15:10:09.000Z,1,2020-03-05T10:35:00.000Z,,Closed,,20-00080470,Standard,5313 ILLINOIS AVENUE NW,397738.97,142971.46,38.95464294,-77.02608557,WASHINGTON,DC,20011,254664,4
-77.079379417555742,38.949488744789562,470,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-02-17T12:08:52.000Z,2020-02-25T08:43:53.000Z,2020-03-06T12:08:52.000Z,2020-02-17T12:08:52.000Z,1,2020-02-25T08:43:00.000Z,,Closed,,20-00059863,Standard,4000 BRANDYWINE STREET NW,393119.3,142401.1,38.94948128,-77.07937711,WASHINGTON,DC,20016,265176,3
-77.01946599653327,38.908758038253332,471,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-03T10:07:49.000Z,2020-03-16T08:59:04.000Z,2020-03-23T11:07:49.000Z,2020-03-03T10:07:49.000Z,1,2020-03-16T08:59:04.000Z,,Closed,,20-00078276,Standard,509 O STREET NW,398311.85,137876.83,38.90875058,-77.01946371,WASHINGTON,DC,20001,226600,6
-77.033044461447673,38.964341240708954,472,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-03T10:39:05.000Z,2020-03-06T08:43:43.000Z,2020-03-23T11:39:04.000Z,2020-03-03T10:39:05.000Z,1,2020-03-05T11:05:00.000Z,,Closed,,20-00078355,Standard,6103 14TH STREET NW,397136.38,144047.39,38.96433344,-77.03304216,WASHINGTON,DC,20011,257725,4
