X,Y,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD
-77.065809838726906,38.906997739196704,357,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-16T14:39:12.000Z,2020-03-17T11:28:33.000Z,2020-04-03T14:39:11.000Z,2020-03-16T14:39:12.000Z,1,2020-03-17T11:28:33.000Z,,Closed,,20-00094915,Standard,3265 N STREET NW,394292.16,137683.3,38.90698995,-77.06580753,WASHINGTON,DC,20007,272323,2
-77.022996051173877,38.93997140688645,358,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-16T14:43:27.000Z,2020-03-17T11:20:06.000Z,2020-04-03T14:43:26.000Z,2020-03-16T14:43:27.000Z,1,2020-03-17T11:20:06.000Z,,Closed,,20-00094926,Standard,731 SHEPHERD STREET NW,398006.55,141341.85,38.93996395,-77.02299376,WASHINGTON,DC,20011,249699,4
-76.975453182861955,38.901119440387788,359,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-19T14:22:11.000Z,2020-03-23T07:10:05.000Z,2020-04-08T14:22:11.000Z,2020-03-19T14:22:11.000Z,1,2020-03-23T07:09:00.000Z,,Closed,,20-00100396,Standard,832 20TH STREET NE,402129.45,137028.99,38.90111199,-76.97545091,WASHINGTON,DC,20002,81122,5
-76.992058613925892,38.89631894059827,360,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-04-02T07:45:48.000Z,,2020-04-23T07:45:48.000Z,2020-04-02T07:45:48.000Z,,,,Open,,20-00117490,Standard,1007 MARYLAND AVENUE NE,400689.1,136495.84,38.89631115,-76.99205633,WASHINGTON,DC,20002,76422,6
-77.028656817788146,38.937432158680217,361,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-18T08:31:07.000Z,2020-03-24T08:30:50.000Z,2020-04-07T08:31:07.000Z,2020-03-18T08:31:07.000Z,1,2020-03-19T10:00:00.000Z,,Closed,,20-00097583,Standard,1238 QUINCY STREET NW,397515.7,141060.11,38.9374247,-77.02865452,WASHINGTON,DC,20011,224956,4
-77.022198752993972,38.933601882652376,362,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-19T23:47:58.000Z,,2020-04-08T23:47:58.000Z,2020-03-19T23:47:58.000Z,,,,Open,,20-00101015,Standard,3532 6TH STREET NW,398075.5,140634.76,38.93359442,-77.02219646,WASHINGTON,DC,20010,226331,1
-76.984795471008184,38.899860219621019,363,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-19T09:32:08.000Z,2020-03-19T13:47:16.000Z,2020-04-08T09:32:07.000Z,2020-03-19T09:32:08.000Z,1,2020-03-19T13:47:15.000Z,,Closed,,20-00099512,Standard,1416 MARYLAND AVENUE NE,401319.1,136889.03,38.89985277,-76.98479319,WASHINGTON,DC,20002,286158,6
-77.072092381888012,38.914279170722409,364,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-11T14:44:18.000Z,2020-03-13T15:47:29.000Z,2020-03-31T14:44:18.000Z,2020-03-11T14:44:18.000Z,1,2020-03-13T10:50:00.000Z,,Closed,,20-00088857,Standard,3624 S STREET NW,393747.88,138492.01,38.91427172,-77.07209008,WASHINGTON,DC,20007,270449,2
-76.999522464347933,38.877011129025099,365,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-07T17:01:37.000Z,2020-03-12T07:53:55.000Z,2020-03-26T18:01:37.000Z,2020-03-07T17:01:37.000Z,1,2020-03-12T07:52:00.000Z,,Closed,,20-00083861,Standard,1100 - 1199 BLOCK OF 5TH STREET SE,400041.634653996,134352.49378943,38.8770033454819,-76.9995201823619,WASHINGTON,DC,20003,815204,6
-76.989816592107019,38.899681678912089,366,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-05T16:50:11.000Z,2020-03-16T08:52:04.000Z,2020-03-25T17:50:11.000Z,2020-03-05T16:50:11.000Z,1,2020-03-16T08:52:03.000Z,,Closed,,20-00081965,Standard,1200 LINDEN PLACE NE,400883.55,136869.15,38.89967422,-76.98981431,WASHINGTON,DC,20002,72292,6
-76.990293974241055,38.843737365381173,367,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-09T15:01:03.000Z,2020-03-23T08:22:32.000Z,2020-03-27T15:01:03.000Z,2020-03-09T15:01:03.000Z,1,2020-03-16T11:21:00.000Z,,Closed,,20-00085513,Standard,3216 12TH STREET SE,400842.8,130658.91,38.84372992,-76.9902917,WASHINGTON,DC,20032,38423,8
-77.042962577193748,38.909158860368144,368,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-06T16:25:07.000Z,2020-03-12T08:21:24.000Z,2020-03-26T17:25:07.000Z,2020-03-06T16:25:07.000Z,1,2020-03-11T10:45:00.000Z,,Closed,,20-00083207,Standard,DUPONT CIRCLE NW AND CONNECTICUT AVENUE NW,396273.937500004,137922.021402616,38.9091510719604,-77.0429602797191,WASHINGTON,DC,20036,913887,2
-77.018066041007799,38.910914680630306,369,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-11T13:52:51.000Z,2020-03-16T14:45:23.000Z,2020-03-31T13:52:51.000Z,2020-03-11T13:52:51.000Z,1,2020-03-16T14:45:00.000Z,,Closed,,20-00088724,Standard,440 Q STREET NW,398433.32,138116.21,38.91090723,-77.01806375,WASHINGTON,DC,20001,218221,6
-77.022749911067535,38.951567368422467,370,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-08T00:38:34.000Z,2020-03-10T08:39:04.000Z,2020-03-26T01:38:34.000Z,2020-03-08T00:38:34.000Z,1,2020-03-09T11:38:00.000Z,,Closed,,20-00084001,Standard,5021 7TH PLACE NW,398028.21,142629.1,38.9515599,-77.02274762,WASHINGTON,DC,20011,250066,4
-77.024328544319289,38.897073739692459,371,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-11T21:57:05.000Z,2020-03-11T21:59:19.000Z,2020-03-31T21:57:05.000Z,2020-03-11T21:57:05.000Z,1,2020-03-11T21:59:00.000Z,,Closed,,20-00089381,Standard,900 F STREET NW,397889.76,136579.88,38.89706629,-77.02432625,WASHINGTON,DC,20004,243269,2
-76.99322788449544,38.921553012071413,372,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-12T08:11:10.000Z,2020-03-19T12:39:31.000Z,2020-04-01T08:11:10.000Z,2020-03-12T08:11:10.000Z,1,2020-03-19T12:39:31.000Z,,Closed,,20-00089551,Standard,2401 WASHINGTON PLACE NE,400587.46,139297.02,38.92154522,-76.9932256,WASHINGTON,DC,20018,309338,5
-77.022842755754382,38.947531461939896,373,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-13T19:41:44.000Z,2020-03-16T15:04:24.000Z,2020-04-02T19:41:44.000Z,2020-03-13T19:41:44.000Z,1,2020-03-16T11:35:00.000Z,,Closed,,20-00092720,Standard,34 SHERMAN CIRCLE NW,398020.05,142181.08,38.947524,-77.02284046,WASHINGTON,DC,20011,249899,4
-77.019977098450568,38.9297295218228,374,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-13T14:43:45.000Z,2020-03-17T10:47:23.000Z,2020-04-02T14:43:45.000Z,2020-03-13T14:43:45.000Z,1,2020-03-17T10:47:22.000Z,,Closed,,20-00092304,Standard,3114 WARDER STREET NW,398268.03,140204.85,38.92972173,-77.01997481,WASHINGTON,DC,20010,229283,1
-77.026752911540967,38.91636278888781,375,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-03T14:59:41.000Z,2020-03-05T08:26:39.000Z,2020-03-23T15:59:41.000Z,2020-03-03T14:59:41.000Z,1,2020-03-19T06:43:57.000Z,,Closed,,20-00078956,Standard,1921 11TH STREET NW,397680.08,138721.18,38.91635533,-77.02675062,WASHINGTON,DC,20001,239205,1
-77.02724715745903,38.930937959091771,376,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-13T12:36:51.000Z,2020-03-17T11:22:46.000Z,2020-04-02T12:36:51.000Z,2020-03-13T12:36:51.000Z,1,2020-03-17T11:22:46.000Z,,Closed,,20-00091966,Standard,1017 LAMONT STREET NW,397637.7,140339.16,38.9309305,-77.02724486,WASHINGTON,DC,20010,230977,1
-76.994207699261082,38.950352421050567,377,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-11T23:00:03.000Z,2020-03-24T07:26:56.000Z,2020-03-31T23:00:03.000Z,2020-03-11T23:00:03.000Z,1,2020-03-24T07:25:00.000Z,,Closed,,20-00089401,Standard,5030 SOUTH DAKOTA AVENUE NE,400502.29,142494,38.95034496,-76.99420541,WASHINGTON,DC,20017,14509,5
-77.029460886636627,38.968453472684821,378,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-07T21:25:01.000Z,2020-03-09T14:24:05.000Z,2020-03-26T22:25:01.000Z,2020-03-07T21:25:01.000Z,1,2020-03-10T00:03:00.000Z,,Closed,,20-00083960,Standard,6421 13TH STREET NW,397447.1,144503.78,38.96844601,-77.02945859,WASHINGTON,DC,20012,253273,4
-77.010640804210396,38.907433957486042,379,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-09T15:28:42.000Z,2020-03-11T11:06:16.000Z,2020-03-27T15:28:42.000Z,2020-03-09T15:28:42.000Z,1,2020-03-11T11:06:16.000Z,,Closed,,20-00085592,Standard,33 N STREET NW,399077.27,137729.72,38.9074265,-77.01063852,WASHINGTON,DC,20001,237051,5
-77.038481662086866,38.915582879335354,380,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-11T14:20:53.000Z,2020-03-13T11:01:34.000Z,2020-03-31T14:20:53.000Z,2020-03-11T14:20:53.000Z,1,2020-03-13T11:01:33.000Z,,Closed,,20-00088794,Standard,17TH STREET NW AND T STREET NW,396662.879994862,138634.967016689,38.9155750894654,-77.0384793656147,WASHINGTON,DC,20009,904108,2
-77.010877513746991,38.912797323470365,381,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-13T17:15:41.000Z,2020-03-16T10:09:26.000Z,2020-04-02T17:15:41.000Z,2020-03-13T17:15:41.000Z,1,2020-03-16T10:09:25.000Z,,Closed,,20-00092591,Standard,53 R STREET NW,399056.81,138325.1,38.91278987,-77.01087523,WASHINGTON,DC,20001,226876,5
-77.010935164788691,38.91279551642031,382,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-13T17:17:12.000Z,2020-03-16T10:12:48.000Z,2020-04-02T17:17:12.000Z,2020-03-13T17:17:12.000Z,1,2020-03-16T10:12:47.000Z,,Closed,,20-00092596,Standard,55 R STREET NW,399051.81,138324.9,38.91278806,-77.01093288,WASHINGTON,DC,20001,226868,5
-77.05789902791561,38.905624460353096,383,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-09T16:06:05.000Z,2020-03-13T15:37:51.000Z,2020-03-27T16:06:05.000Z,2020-03-09T16:06:05.000Z,1,2020-03-14T00:38:00.000Z,,Closed,,20-00085678,Standard,1211 29TH STREET NW,394978.21,137530.39,38.90561701,-77.05789673,WASHINGTON,DC,20007,272098,2
-76.989281543701949,38.902165235595128,384,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-11T11:42:27.000Z,2020-03-16T08:45:41.000Z,2020-03-31T11:42:27.000Z,2020-03-11T11:42:27.000Z,1,2020-03-16T08:45:40.000Z,,Closed,,20-00088380,Standard,1207 FLORIDA AVENUE NE,400929.93,137144.85,38.90215778,-76.98927926,WASHINGTON,DC,20002,71855,6
-77.05789902791561,38.905624460353096,385,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-09T16:13:30.000Z,2020-03-17T09:28:56.000Z,2020-03-27T16:13:29.000Z,2020-03-09T16:13:30.000Z,1,2020-03-13T12:38:00.000Z,,Closed,,20-00085696,Standard,1211 29TH STREET NW,394978.21,137530.39,38.90561701,-77.05789673,WASHINGTON,DC,20007,272098,2
-77.020491407258731,38.940745775306546,386,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-04T16:19:19.000Z,2020-03-11T08:24:58.000Z,2020-03-24T17:19:19.000Z,2020-03-04T16:19:19.000Z,1,2020-03-11T00:24:00.000Z,,Closed,,20-00080597,Standard,536 TAYLOR STREET NW,398223.71,141427.76,38.94073831,-77.02048911,WASHINGTON,DC,20011,247648,4
-77.007491697158301,38.917618580563641,387,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-27T16:19:12.000Z,2020-04-01T11:15:55.000Z,2020-04-17T16:19:12.000Z,2020-03-27T16:19:12.000Z,1,2020-04-01T11:15:54.000Z,,Closed,,20-00110827,Standard,46 RHODE ISLAND AVENUE NE,399350.5,138860.27,38.91761112,-77.00748941,WASHINGTON,DC,20002,19470,5
-77.033060637010038,38.919368335642922,388,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-26T10:11:46.000Z,,2020-04-15T10:11:45.000Z,2020-03-26T10:11:46.000Z,,,,Open,,20-00108531,Standard,1425 W STREET NW,397133.17,139055,38.91936088,-77.03305834,WASHINGTON,DC,20009,239919,1
-77.033788375620276,38.91936110097712,389,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-26T10:14:06.000Z,,2020-04-15T10:14:05.000Z,2020-03-26T10:14:06.000Z,,,,Open,,20-00108535,Standard,1447 W STREET NW,397070.06,139054.22,38.91935364,-77.03378608,WASHINGTON,DC,20009,239947,1
-76.972779054087738,38.896906808003315,390,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-31T14:59:30.000Z,,2020-04-21T14:59:30.000Z,2020-03-31T14:59:30.000Z,,,,Open,,20-00115362,Standard,528 24TH STREET NE,402361.55,136561.42,38.89689935,-76.97277678,WASHINGTON,DC,20002,10847,7
-76.973242551815758,38.896989251540667,391,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-31T15:05:15.000Z,,2020-04-21T15:05:15.000Z,2020-03-31T15:05:15.000Z,,,,Open,,20-00115376,Standard,535 23RD PLACE NE,402321.34,136570.56,38.8969818,-76.97324028,WASHINGTON,DC,20002,9750,7
-77.038300169893461,38.933834993939101,392,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-16T12:59:55.000Z,2020-03-18T10:53:00.000Z,2020-04-03T12:59:55.000Z,2020-03-16T12:59:55.000Z,1,2020-03-18T10:53:00.000Z,,Closed,,20-00094579,Standard,1646 NEWTON STREET NW,396679.47,140661.1,38.93382753,-77.03829787,WASHINGTON,DC,20010,233637,1
-77.002568140555937,38.913537116073989,393,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-17T14:51:05.000Z,2020-03-23T07:15:53.000Z,2020-04-06T14:51:05.000Z,2020-03-17T14:51:05.000Z,1,2020-03-23T07:12:00.000Z,,Closed,,20-00096934,Standard,226 RANDOLPH PLACE NE,399777.47,138407.17,38.91352966,-77.00256586,WASHINGTON,DC,20002,49352,5
-77.037741691861001,38.927700606514691,394,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-23T12:17:25.000Z,,2020-04-10T12:17:25.000Z,2020-03-23T12:17:25.000Z,,,,Open,,20-00104066,Standard,1616 HOBART STREET NW,396727.61,139980.11,38.92769315,-77.0377394,WASHINGTON,DC,20009,236350,1
-77.047476948795065,38.908052677067168,395,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-20T11:57:20.000Z,2020-03-24T10:16:47.000Z,2020-04-09T11:57:20.000Z,2020-03-20T11:57:20.000Z,1,2020-03-24T10:16:46.000Z,,Closed,,20-00101603,Standard,2123 NEWPORT PLACE NW,395882.33,137799.42,38.90804522,-77.04747465,WASHINGTON,DC,20037,242432,2
-76.980998276798829,38.848088201663018,396,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-04-01T09:03:34.000Z,2020-04-01T10:11:17.000Z,2020-04-22T09:03:34.000Z,2020-04-01T09:03:34.000Z,1,2020-04-01T10:11:16.000Z,,Closed,,20-00116067,Standard,3247 STANTON ROAD SE,401649.68,131142.01,38.84808076,-76.980996,WASHINGTON,DC,20020,155566,8
-77.020969108579024,38.935804099307475,397,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-19T13:12:39.000Z,,2020-04-08T13:12:39.000Z,2020-03-19T13:12:39.000Z,,,,Open,,20-00100168,Standard,3629 WARDER STREET NW,398182.17,140879.2,38.93579664,-77.02096682,WASHINGTON,DC,20010,228473,1
-76.996901976367596,38.88740178060408,398,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-19T13:15:25.000Z,,2020-04-08T13:15:25.000Z,2020-03-19T13:15:25.000Z,,,,Open,,20-00100175,Standard,644 NORTH CAROLINA AVENUE SE,400268.98,135505.94,38.88739433,-76.99689969,WASHINGTON,DC,20003,1836,6
-77.016390887921105,38.955211107316323,399,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-15T18:28:17.000Z,2020-03-16T15:11:37.000Z,2020-04-02T18:28:17.000Z,2020-03-15T18:28:17.000Z,1,2020-03-16T10:34:00.000Z,,Closed,,20-00093738,Standard,5324 KANSAS AVENUE NW,398579.49,143033.47,38.95520364,-77.0163886,WASHINGTON,DC,20011,249497,4
-77.008159235147247,38.914647226980648,400,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-23T17:54:27.000Z,2020-03-25T07:23:04.000Z,2020-04-10T17:54:27.000Z,2020-03-23T17:54:27.000Z,1,2020-03-25T07:21:00.000Z,,Closed,,20-00104737,Standard,25 SEATON PLACE NE,399292.58,138530.43,38.91463977,-77.00815695,WASHINGTON,DC,20002,46658,5
-77.008715086300597,38.925662749555201,401,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-16T15:02:21.000Z,2020-03-19T13:15:28.000Z,2020-04-03T15:02:21.000Z,2020-03-16T15:02:21.000Z,1,2020-03-19T13:15:27.000Z,,Closed,,20-00094963,Standard,2815 NORTH CAPITOL STREET NE,399244.49,139753.25,38.92565529,-77.0087128,WASHINGTON,DC,20002,44416,5
-77.012396323367071,38.9143728206164,402,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-26T13:22:21.000Z,2020-04-01T10:16:30.000Z,2020-04-15T13:22:21.000Z,2020-03-26T13:22:21.000Z,1,2020-04-01T10:16:30.000Z,,Closed,,20-00108986,Standard,1806 1ST STREET NW,398925.11,138500.01,38.91436536,-77.01239404,WASHINGTON,DC,20001,227187,5
-77.019087651737408,38.931802752763765,403,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-30T12:36:43.000Z,2020-03-31T09:22:35.000Z,2020-04-20T12:36:43.000Z,2020-03-30T12:36:43.000Z,1,2020-03-31T09:22:34.000Z,,Closed,,20-00113071,Standard,414 LURAY PLACE NW,398345.2,140434.98,38.93179529,-77.01908536,WASHINGTON,DC,20010,229068,1
-77.010935164788691,38.91279551642031,404,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-16T10:31:11.000Z,2020-03-19T12:37:48.000Z,2020-04-03T10:31:11.000Z,2020-03-16T10:31:11.000Z,1,2020-03-19T12:37:48.000Z,,Closed,,20-00094208,Standard,55 R STREET NW,399051.81,138324.9,38.91278806,-77.01093288,WASHINGTON,DC,20001,226868,5
-76.989912162129585,38.882546857984842,405,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-31T07:53:20.000Z,,2020-04-21T07:53:20.000Z,2020-03-31T07:53:20.000Z,,,,Open,,20-00114137,Standard,500 12TH STREET SE,400875.47,134967.05,38.88253907,-76.98990988,WASHINGTON,DC,20003,288394,6
-77.032442174743423,38.933987655937479,406,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-16T18:01:23.000Z,2020-03-17T11:34:50.000Z,2020-04-03T18:01:23.000Z,2020-03-16T18:01:23.000Z,1,2020-03-17T11:34:49.000Z,,Closed,,20-00095370,Standard,3461 14TH STREET NW,397187.38,140677.85,38.9339802,-77.03243988,WASHINGTON,DC,20010,230770,1
-77.033952634737673,38.915355228070524,407,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-17T12:36:50.000Z,2020-03-19T09:03:08.000Z,2020-04-06T12:36:50.000Z,2020-03-17T12:36:50.000Z,1,2020-03-19T09:03:08.000Z,,Closed,,20-00096528,Standard,1454 T STREET NW,397055.65,138609.54,38.91534777,-77.03395034,WASHINGTON,DC,20009,240024,2
-77.011577295909532,38.914282100614102,408,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-23T18:07:33.000Z,2020-03-24T09:14:01.000Z,2020-04-10T18:07:33.000Z,2020-03-23T18:07:33.000Z,1,2020-03-24T09:14:01.000Z,,Closed,,20-00104744,Standard,77 S STREET NW,398996.14,138489.93,38.91427464,-77.01157501,WASHINGTON,DC,20001,227088,5
-76.982101133368971,38.86207378358467,409,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-24T12:27:14.000Z,2020-04-01T09:34:00.000Z,2020-04-13T12:27:14.000Z,2020-03-24T12:27:14.000Z,1,2020-04-01T09:33:59.000Z,,Closed,,20-00105740,Standard,2315 GREEN STREET SE,401553.64,132694.49,38.86206634,-76.98209886,WASHINGTON,DC,20020,48805,8
-77.042302461570699,38.931686483884505,410,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-26T09:52:33.000Z,,2020-04-15T09:52:33.000Z,2020-03-26T09:52:33.000Z,,,,Open,,20-00108491,Standard,1825 LAMONT STREET NW,396332.35,140422.75,38.93167903,-77.04230016,WASHINGTON,DC,20010,233472,1
-77.021862008793349,38.936733952608499,411,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-16T17:31:21.000Z,2020-03-17T11:05:27.000Z,2020-04-03T17:31:21.000Z,2020-03-16T17:31:21.000Z,1,2020-03-17T11:05:26.000Z,,Closed,,20-00095318,Standard,708 ROCK CREEK CHURCH ROAD NW,398104.78,140982.44,38.93672649,-77.02185972,WASHINGTON,DC,20010,228435,1
-77.068112405349822,38.904146536703948,412,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-16T17:33:08.000Z,2020-03-17T13:00:09.000Z,2020-04-03T17:33:08.000Z,2020-03-16T17:33:08.000Z,1,2020-03-17T11:00:00.000Z,,Closed,,20-00095321,Standard,3401 WATER STREET NW,394092.21,137366.94,38.90413908,-77.0681101,WASHINGTON,DC,20007,309367,2
-76.98986145072088,38.883356437375333,413,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-31T07:56:41.000Z,,2020-04-21T07:56:41.000Z,2020-03-31T07:56:41.000Z,,,,Open,,20-00114148,Standard,420 12TH STREET SE,400879.86,135056.92,38.88334865,-76.98985917,WASHINGTON,DC,20003,294486,6
-77.007903230442338,38.964343030834286,414,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-16T12:55:15.000Z,2020-03-17T15:46:52.000Z,2020-04-03T12:55:15.000Z,2020-03-16T12:55:15.000Z,1,2020-03-18T00:33:00.000Z,,Closed,,20-00094560,Standard,6110 1ST PLACE NE,399315.26,144047.1,38.96433556,-77.00790094,WASHINGTON,DC,20011,4779,4
-77.025043725166114,38.935820683240109,415,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-24T23:47:13.000Z,,2020-04-13T23:47:13.000Z,2020-03-24T23:47:13.000Z,,,,Open,,20-00106678,Standard,3664 NEW HAMPSHIRE AVENUE NW,397828.9,140881.13,38.93581322,-77.02504143,WASHINGTON,DC,20010,232165,4
-76.976909455657761,38.940273256996235,416,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-27T15:32:30.000Z,2020-03-30T11:00:16.000Z,2020-04-17T15:32:29.000Z,2020-03-27T15:32:30.000Z,1,2020-03-30T11:00:15.000Z,,Closed,,20-00110725,Standard,1927 BUNKER HILL ROAD NE,402002.03,141375.36,38.94026579,-76.97690718,WASHINGTON,DC,20018,53722,5
-76.984182572933278,38.868414116350849,417,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-18T17:00:27.000Z,2020-03-31T09:48:38.000Z,2020-04-07T17:00:27.000Z,2020-03-18T17:00:27.000Z,1,2020-03-31T09:48:37.000Z,,Closed,,20-00098888,Standard,1422 S STREET SE,401372.87,133398.28,38.86840667,-76.9841803,WASHINGTON,DC,20020,64090,8
-76.994229085457491,38.902767162697941,418,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-29T22:21:38.000Z,,2020-04-17T22:21:38.000Z,2020-03-29T22:21:38.000Z,,,,Open,,20-00112246,Standard,814 K STREET NE,400500.77,137211.63,38.90275971,-76.9942268,WASHINGTON,DC,20002,80284,6
-76.988059325823457,38.882648207820509,419,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-31T08:00:01.000Z,,2020-04-21T08:00:01.000Z,2020-03-31T08:00:01.000Z,,,,Open,,20-00114159,Standard,502 13TH STREET SE,401036.23,134978.32,38.88264076,-76.98805705,WASHINGTON,DC,20003,15061,6
-77.028609812177763,38.91428619783958,420,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-18T21:34:01.000Z,2020-03-20T09:01:27.000Z,2020-04-07T21:34:01.000Z,2020-03-18T21:34:01.000Z,1,2020-03-20T09:00:00.000Z,,Closed,,20-00099200,Standard,1211 S STREET NW,397518.97,138490.71,38.91427874,-77.02860752,WASHINGTON,DC,20009,240838,1
-76.989614964425513,38.881468077367245,421,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-21T10:29:29.000Z,,2020-04-09T10:29:29.000Z,2020-03-21T10:29:29.000Z,,,,Open,,20-00102604,Standard,1218 G STREET SE,400901.27,134847.3,38.88146063,-76.98961269,WASHINGTON,DC,20003,71176,6
-77.018664430773143,38.929360037739556,422,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-29T14:08:51.000Z,,2020-04-17T14:08:51.000Z,2020-03-29T14:08:51.000Z,,,,Open,,20-00112030,Standard,424 IRVING STREET NW,398381.84,140163.81,38.92935258,-77.01866214,WASHINGTON,DC,20010,229365,1
-77.041246903459395,38.913893440062814,423,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020-03-16T14:18:47.000Z,2020-03-17T13:03:14.000Z,2020-04-03T14:18:47.000Z,2020-03-16T14:18:47.000Z,1,2020-03-17T13:03:00.000Z,,Closed,,20-00094845,Standard,1754 S STREET NW,396422.98,138447.53,38.91388598,-77.04124461,WASHINGTON,DC,20009,241640,2
