X,Y,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD
-77.0196687103455,38.9117687729644,191,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/16 11:22:29+00,1970/01/01 00:00:00+00,2020/07/07 11:22:29+00,2020/06/16 11:22:29+00,,1970/01/01 00:00:00+00,,Open,,20-00209264,Standard,1619 6TH STREET NW,398294.34,138211.05,38.91176132,-77.01966642,WASHINGTON,DC,20001,218370,6
-76.9764201364468,38.8960287434211,192,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/22 13:45:13+00,2020/05/28 08:39:30+00,2020/06/12 13:45:12+00,2020/05/22 13:45:13+00,1,2020/05/26 14:33:00+00,,Closed,,20-00178543,Standard,450 20TH STREET NE,402045.72,136463.86,38.89602129,-76.97641786,WASHINGTON,DC,20002,20798,7
-77.0166405101077,38.9575052970185,193,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/22 13:48:28+00,2020/05/26 12:35:48+00,2020/06/12 13:48:27+00,2020/05/22 13:48:28+00,1,2020/05/26 12:35:47+00,,Closed,,20-00178549,Standard,306 LONGFELLOW STREET NW,398557.9,143288.15,38.95749783,-77.01663822,WASHINGTON,DC,20011,249427,4
-77.0199804512845,38.9314051569755,194,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/19 15:12:16+00,1970/01/01 00:00:00+00,2020/07/10 15:12:15+00,2020/06/19 15:12:16+00,,1970/01/01 00:00:00+00,,Open,,20-00214044,Standard,3301 WARDER STREET NW,398267.78,140390.86,38.9313977,-77.01997816,WASHINGTON,DC,20010,229084,1
-77.0221571291121,38.9280754728435,195,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/19 15:13:09+00,1970/01/01 00:00:00+00,2020/07/10 15:13:09+00,2020/06/19 15:13:09+00,,1970/01/01 00:00:00+00,,Open,,20-00214052,Standard,640 COLUMBIA ROAD NW,398078.96,140021.28,38.92806801,-77.02215484,WASHINGTON,DC,20001,218711,1
-77.0438832627748,38.9049622360092,196,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/11 16:26:37+00,2020/06/16 09:21:40+00,2020/07/01 16:26:37+00,2020/06/11 16:26:37+00,1,2020/06/15 11:15:00+00,,Closed,,20-00204414,Standard,1140 19TH STREET NW,396193.86,137456.2,38.90495478,-77.04388097,WASHINGTON,DC,20036,241076,2
-77.0407381455898,38.9229160025724,197,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/23 20:05:17+00,2020/05/27 10:11:18+00,2020/06/11 20:05:17+00,2020/05/23 20:05:17+00,1,2020/05/27 10:08:00+00,,Closed,,20-00179768,Standard,1750 EUCLID STREET NW,396467.55,139449.09,38.92290855,-77.04073585,WASHINGTON,DC,20009,238053,1
-77.0013018810001,38.9202341117574,198,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/10 16:21:38+00,2020/06/14 12:15:32+00,2020/06/30 16:21:38+00,2020/06/10 16:21:38+00,1,2020/06/15 00:15:00+00,,Closed,,20-00202839,Standard,300 - 399 BLOCK OF ADAMS STREET NE,399887.300000004,139150.590003323,38.9202263195628,-77.0012995958226,WASHINGTON,DC,20002,807511,5
-77.0399703858435,38.9235942340864,199,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/12 09:01:58+00,2020/06/17 08:46:35+00,2020/07/02 09:01:58+00,2020/06/12 09:01:58+00,1,2020/06/17 08:46:00+00,,Closed,,20-00204911,Standard,2519 ONTARIO ROAD NW,396534.16,139524.35,38.92358678,-77.03996809,WASHINGTON,DC,20009,235728,1
-77.0367147334643,38.9819526877883,200,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/10 10:50:32+00,2020/06/12 13:19:52+00,2020/06/30 10:50:32+00,2020/06/10 10:50:32+00,1,2020/06/12 13:19:52+00,,Closed,,20-00202081,Standard,7520 16TH STREET NW,396819.08,146002.55,38.98194522,-77.03671243,WASHINGTON,DC,20012,256396,4
-77.0260250636911,38.9463209844855,201,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/10 16:24:31+00,2020/06/11 13:39:30+00,2020/06/30 16:24:31+00,2020/06/10 16:24:31+00,1,2020/06/11 13:39:29+00,,Closed,,20-00202846,Standard,907 BUCHANAN STREET NW,397744.15,142046.78,38.94631352,-77.02602277,WASHINGTON,DC,20011,252225,4
-77.0377198363878,38.9288976383756,202,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/13 11:19:56+00,2020/06/18 09:00:34+00,2020/07/02 11:19:56+00,2020/06/13 11:19:56+00,1,2020/06/18 09:00:34+00,,Closed,,20-00206393,Standard,1611 IRVING STREET NW,396729.56,140112.99,38.92889018,-77.03771754,WASHINGTON,DC,20010,305811,1
-77.0118995543681,38.9134765426764,203,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/27 17:07:27+00,2020/05/28 11:02:09+00,2020/06/16 17:07:27+00,2020/05/27 17:07:27+00,1,2020/05/28 11:02:08+00,,Closed,,20-00184200,Standard,1727 1ST STREET NW,398968.18,138400.51,38.91346909,-77.01189727,WASHINGTON,DC,20001,227032,5
-76.9971222667852,38.9554020253791,204,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/18 10:30:28+00,1970/01/01 00:00:00+00,2020/07/09 10:30:28+00,2020/06/18 10:30:28+00,,1970/01/01 00:00:00+00,,Open,,20-00211907,Standard,5370 CHILLUM PLACE NE,400249.63,143054.54,38.95539456,-76.99711998,WASHINGTON,DC,20011,9504,5
-77.0007723508756,38.8878980006381,205,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/27 12:39:26+00,2020/05/28 11:09:29+00,2020/06/16 12:39:26+00,2020/05/27 12:39:26+00,1,2020/05/28 11:08:00+00,,Closed,,20-00183518,Standard,123 4TH STREET SE,399933.19,135561.02,38.88789055,-77.00077007,WASHINGTON,DC,20003,70499,6
-77.0510025533823,38.9243360991847,206,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/27 12:39:41+00,2020/05/29 09:59:25+00,2020/06/16 12:39:41+00,2020/05/27 12:39:41+00,1,2020/05/29 09:53:00+00,,Closed,,20-00183521,Standard,2622 WOODLEY PLACE NW,395577.55,139607.18,38.92432864,-77.05100025,WASHINGTON,DC,20008,236651,3
-77.0047691732978,38.8842045589985,207,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/29 10:24:37+00,2020/06/02 11:32:34+00,2020/06/18 10:24:37+00,2020/05/29 10:24:37+00,1,2020/06/02 11:31:00+00,,Closed,,20-00186422,Standard,132 NORTH CAROLINA AVENUE SE,399586.41,135151.03,38.88419711,-77.00476689,WASHINGTON,DC,20003,67940,6
-77.03120844717,38.9369576686812,208,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/29 10:28:03+00,2020/06/03 16:13:12+00,2020/06/18 10:28:03+00,2020/05/29 10:28:03+00,1,2020/06/04 00:57:00+00,,Closed,,20-00186430,Standard,1337 SPRING ROAD NW,397294.46,141007.51,38.93694987,-77.03120615,WASHINGTON,DC,20010,225259,4
-76.9798916068962,38.8888524220345,209,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/17 09:06:08+00,1970/01/01 00:00:00+00,2020/07/08 09:06:08+00,2020/06/17 09:06:08+00,,1970/01/01 00:00:00+00,,Open,,20-00210469,Standard,1722 A STREET SE,401744.75,135667.16,38.88884497,-76.97988933,WASHINGTON,DC,20003,57226,6
-77.0130652396624,38.9151708863168,210,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/19 21:24:07+00,1970/01/01 00:00:00+00,2020/07/09 21:24:07+00,2020/06/19 21:24:07+00,,1970/01/01 00:00:00+00,,Open,,20-00214376,Standard,126 RHODE ISLAND AVENUE NW,398867.11,138588.61,38.91516343,-77.01306295,WASHINGTON,DC,20001,227213,5
-77.0273274609616,38.9195882690932,211,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/06 16:06:26+00,2020/06/15 08:03:54+00,2020/06/25 16:06:26+00,2020/06/06 16:06:26+00,1,2020/06/15 08:03:00+00,,Closed,,20-00197570,Standard,2212 11TH STREET NW,397630.36,139079.25,38.91958048,-77.02732517,WASHINGTON,DC,20001,238974,1
-77.0156207667836,38.9409165142294,212,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/08 19:20:11+00,2020/06/09 11:45:19+00,2020/06/26 19:20:11+00,2020/06/08 19:20:11+00,1,2020/06/09 11:45:19+00,,Closed,,20-00199552,Standard,302 TAYLOR STREET NW,398645.97,141446.63,38.94090905,-77.01561848,WASHINGTON,DC,20011,244229,4
-76.9822889870109,38.9236588231018,213,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/16 13:46:43+00,1970/01/01 00:00:00+00,2020/07/07 13:46:43+00,2020/06/16 13:46:43+00,,1970/01/01 00:00:00+00,,Open,,20-00209574,Standard,1536 DOUGLAS STREET NE,401536.01,139530.91,38.92365136,-76.98228671,WASHINGTON,DC,20018,60978,5
-77.0274699268471,38.9098489626072,214,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/03 11:47:29+00,2020/06/05 09:04:58+00,2020/06/23 11:47:29+00,2020/06/03 11:47:29+00,1,2020/06/04 11:30:00+00,,Closed,,20-00192790,Standard,1107 P STREET NW,397617.68,137998.11,38.90984151,-77.02746763,WASHINGTON,DC,20005,225456,2
-77.0420475636815,38.9248220600078,215,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/14 13:21:44+00,2020/06/17 08:43:14+00,2020/07/02 13:21:44+00,2020/06/14 13:21:44+00,1,2020/06/17 08:40:00+00,,Closed,,20-00207045,Standard,1759 LANIER PLACE NW,396354.1,139660.73,38.9248146,-77.04204527,WASHINGTON,DC,20009,236054,1
-77.0240693925993,38.9503429697231,216,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/14 13:25:03+00,2020/06/16 14:45:06+00,2020/07/02 13:25:03+00,2020/06/14 13:25:03+00,1,2020/06/16 14:45:05+00,,Closed,,20-00207047,Standard,4912 ILLINOIS AVENUE NW,397913.8,142493.21,38.95033551,-77.0240671,WASHINGTON,DC,20011,251897,4
-77.0409583456073,38.9248204650167,217,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/14 13:25:57+00,2020/06/17 08:45:29+00,2020/07/02 13:25:57+00,2020/06/14 13:25:57+00,1,2020/06/17 08:45:00+00,,Closed,,20-00207048,Standard,2720 ONTARIO ROAD NW,396448.55,139660.51,38.92481301,-77.04095605,WASHINGTON,DC,20009,235903,1
-77.0100112718518,38.8834228398082,218,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/18 08:10:21+00,1970/01/01 00:00:00+00,2020/07/09 08:10:21+00,2020/06/18 08:10:21+00,,1970/01/01 00:00:00+00,,Open,,20-00211622,Standard,499 SOUTH CAPITOL STREET SW,399131.58,135064.29,38.88341539,-77.01000899,WASHINGTON,DC,20003,276662,6
-77.0312017200176,38.9094638196569,219,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/03 20:33:24+00,2020/06/05 09:03:22+00,2020/06/23 20:33:24+00,2020/06/03 20:33:24+00,1,2020/06/04 11:50:00+00,,Closed,,20-00193725,Standard,1312 P STREET NW,397294,137955.46,38.90945637,-77.03119943,WASHINGTON,DC,20005,303386,2
-76.9849976639403,38.9075887832306,220,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/06 15:32:35+00,2020/06/09 06:22:40+00,2020/06/25 15:32:35+00,2020/06/06 15:32:35+00,1,2020/06/09 06:19:00+00,,Closed,,20-00197550,Standard,1247 MEIGS PLACE NE,401301.42,137746.96,38.90758133,-76.98499538,WASHINGTON,DC,20002,69712,5
-76.9725805134326,38.8975944601681,221,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/11 18:33:13+00,2020/06/16 14:56:39+00,2020/07/01 18:33:13+00,2020/06/11 18:33:13+00,1,2020/06/16 13:54:00+00,,Closed,,20-00204556,Standard,560 24TH STREET NE,402378.75,136637.76,38.89758701,-76.97257824,WASHINGTON,DC,20002,7700,7
-77.0343032677418,38.9114887465464,222,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/18 09:37:09+00,2020/06/19 15:21:29+00,2020/07/09 09:37:08+00,2020/06/18 09:37:09+00,1,2020/06/20 00:00:00+00,,Closed,,20-00211767,Standard,1607 15TH STREET NW,397025.08,138180.34,38.91148129,-77.03430097,WASHINGTON,DC,20009,218350,2
-77.026752911541,38.9163627888878,223,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/27 11:49:56+00,2020/06/03 08:27:46+00,2020/06/16 11:49:56+00,2020/05/27 11:49:56+00,1,2020/06/03 08:27:46+00,,Closed,,20-00183409,Standard,1921 11TH STREET NW,397680.08,138721.18,38.91635533,-77.02675062,WASHINGTON,DC,20001,239205,1
-76.9899562808214,38.8990928144221,224,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/19 08:07:27+00,1970/01/01 00:00:00+00,2020/07/10 08:07:26+00,2020/06/19 08:07:27+00,,1970/01/01 00:00:00+00,,Open,,20-00213145,Standard,1200 G STREET NE,400871.44,136803.78,38.89908536,-76.989954,WASHINGTON,DC,20002,72283,6
-77.0300055710662,38.9309824150527,225,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/18 10:39:31+00,2020/06/19 09:36:37+00,2020/07/09 10:39:31+00,2020/06/18 10:39:31+00,1,2020/06/19 09:35:00+00,,Closed,,20-00211929,Standard,1302 PARK ROAD NW,397398.53,140344.17,38.93097496,-77.03000328,WASHINGTON,DC,20010,231082,1
-76.9805327564617,38.8666946700063,226,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/12 10:40:10+00,1970/01/01 00:00:00+00,2020/07/02 10:40:10+00,2020/06/12 10:40:10+00,,1970/01/01 00:00:00+00,,Open,,20-00205156,Standard,1920 17TH STREET SE,401689.65,133207.47,38.86668722,-76.98053048,WASHINGTON,DC,20020,53938,8
-77.0490439229721,38.9132505650889,227,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/12 10:42:27+00,2020/06/16 13:51:59+00,2020/07/02 10:42:27+00,2020/06/12 10:42:27+00,1,2020/06/16 09:59:00+00,,Closed,,20-00205172,Standard,2200 DECATUR PLACE NW,395746.73,138376.5,38.91324311,-77.04904162,WASHINGTON,DC,20008,234933,2
-76.9745872380664,38.895430113413,228,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/29 20:10:18+00,2020/06/02 14:10:41+00,2020/06/18 20:10:18+00,2020/05/29 20:10:18+00,1,2020/06/02 13:25:00+00,,Closed,,20-00187487,Standard,419 21ST STREET NE,402204.74,136397.45,38.89542266,-76.97458496,WASHINGTON,DC,20002,25821,7
-76.9307004462359,38.9019866276869,229,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/06 03:21:17+00,2020/06/10 12:35:49+00,2020/06/25 03:21:17+00,2020/06/06 03:21:17+00,1,2020/06/09 13:00:00+00,,Closed,,20-00197048,Standard,4909 JUST STREET NE,406011.34,137127.25,38.90197917,-76.93069818,WASHINGTON,DC,20019,288309,7
-76.9306022816305,38.9018081138098,230,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/06 03:23:47+00,2020/06/10 12:34:36+00,2020/06/25 03:23:47+00,2020/06/06 03:23:47+00,1,2020/06/09 13:00:00+00,,Closed,,20-00197049,Standard,4901 JUST STREET NE,406019.87,137107.44,38.90180066,-76.93060002,WASHINGTON,DC,20019,288299,7
-76.9722673032633,38.89700046473,231,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/07 18:21:03+00,2020/06/10 12:51:06+00,2020/06/25 18:21:03+00,2020/06/07 18:21:03+00,1,2020/06/09 13:55:00+00,,Closed,,20-00198145,Standard,537 24TH STREET NE,402405.94,136571.83,38.89699301,-76.97226503,WASHINGTON,DC,20002,9482,7
-77.047086893598,38.9200841916617,232,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/12 07:59:05+00,1970/01/01 00:00:00+00,2020/07/02 07:59:04+00,2020/06/12 07:59:05+00,,1970/01/01 00:00:00+00,,Open,,20-00204830,Standard,2351 ASHMEAD PLACE NW,395916.85,139135,38.92007674,-77.04708459,WASHINGTON,DC,20009,235190,1
-77.0103406699554,38.9120386898198,233,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/09 21:09:33+00,2020/06/10 09:39:18+00,2020/06/29 21:09:33+00,2020/06/09 21:09:33+00,1,2020/06/10 10:01:56+00,,Closed,,20-00201485,Standard,33 QUINCY PLACE NW,399103.36,138240.88,38.91203123,-77.01033838,WASHINGTON,DC,20001,226747,5
-77.0230012987809,38.9390756210323,234,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/09 13:53:50+00,1970/01/01 00:00:00+00,2020/06/29 13:53:50+00,2020/06/09 13:53:50+00,,1970/01/01 00:00:00+00,,Open,,20-00200764,Standard,3913 8TH STREET NW,398006.07,141242.41,38.93906816,-77.02299901,WASHINGTON,DC,20011,249661,4
-77.0163532326443,38.9419453410638,235,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/31 02:44:44+00,2020/06/02 12:39:32+00,2020/06/18 02:44:44+00,2020/05/31 02:44:44+00,1,2020/06/02 12:39:31+00,,Closed,,20-00188214,Standard,314 UPSHUR STREET NW,398582.49,141560.85,38.94193788,-77.01635094,WASHINGTON,DC,20011,244182,4
-77.021092571992,38.942209785941,236,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/31 02:45:11+00,2020/06/02 13:20:03+00,2020/06/18 02:45:11+00,2020/05/31 02:45:11+00,1,2020/06/02 13:20:02+00,,Closed,,20-00188215,Standard,621 UPSHUR STREET NW,398171.63,141590.29,38.94220232,-77.02109028,WASHINGTON,DC,20011,247527,4
-77.0191277240629,38.881698848191,237,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/31 22:05:48+00,2020/06/02 11:16:19+00,2020/06/18 22:05:48+00,2020/05/31 22:05:48+00,1,2020/06/02 11:14:00+00,,Closed,,20-00188581,Standard,615 4TH PLACE SW,398340.56,134873.04,38.8816914,-77.01912544,WASHINGTON,DC,20024,4361,6
-77.0201170298478,38.9400759836704,238,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/02 09:40:12+00,1970/01/01 00:00:00+00,2020/06/22 09:40:11+00,2020/06/02 09:40:12+00,,1970/01/01 00:00:00+00,,Open,,20-00190523,Standard,527 SHEPHERD STREET NW,398256.15,141353.4,38.94006852,-77.02011474,WASHINGTON,DC,20011,247647,4
-77.0077586495791,38.9261762910851,239,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/18 09:07:51+00,1970/01/01 00:00:00+00,2020/07/09 09:07:51+00,2020/06/18 09:07:51+00,,1970/01/01 00:00:00+00,,Open,,20-00211706,Standard,24 GIRARD STREET NE,399327.43,139810.25,38.92616883,-77.00775636,WASHINGTON,DC,20002,47785,5
-77.0118960290421,38.9130796356321,240,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/18 12:52:50+00,1970/01/01 00:00:00+00,2020/07/09 12:52:50+00,2020/06/18 12:52:50+00,,1970/01/01 00:00:00+00,,Open,,20-00212207,Standard,1715 1ST STREET NW,398968.48,138356.45,38.91307218,-77.01189374,WASHINGTON,DC,20001,226821,5
-77.0092823879484,38.9683747506716,241,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/18 12:53:11+00,1970/01/01 00:00:00+00,2020/07/09 12:53:11+00,2020/06/18 12:53:11+00,,1970/01/01 00:00:00+00,,Open,,20-00212210,Standard,6500 NORTH CAPITOL STREET NW,399195.78,144494.67,38.96836728,-77.0092801,WASHINGTON,DC,20012,245418,4
-77.0108423012046,38.9094664922063,242,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/10 11:32:08+00,2020/06/19 06:53:24+00,2020/06/30 11:32:08+00,2020/06/10 11:32:08+00,1,2020/06/19 06:52:00+00,,Closed,,20-00202177,Standard,54 P STREET NW,399059.82,137955.35,38.90945904,-77.01084001,WASHINGTON,DC,20001,236916,5
-76.9923410298816,38.8846003239981,243,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/19 14:06:54+00,1970/01/01 00:00:00+00,2020/07/10 14:06:54+00,2020/06/19 14:06:54+00,,1970/01/01 00:00:00+00,,Open,,20-00213896,Standard,1005 SOUTH CAROLINA AVENUE SE,400664.71,135194.98,38.88459287,-76.99233875,WASHINGTON,DC,20003,76350,6
-77.016912542911,38.9467193829169,244,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/20 15:04:24+00,1970/01/01 00:00:00+00,2020/07/10 15:04:24+00,2020/06/20 15:04:24+00,,1970/01/01 00:00:00+00,,Open,,20-00214809,Standard,4606 NEW HAMPSHIRE AVENUE NW,398534.1,142090.82,38.94671192,-77.01691025,WASHINGTON,DC,20011,243949,4
-77.0290527995987,38.9269870186372,245,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/20 19:09:03+00,1970/01/01 00:00:00+00,2020/07/10 19:09:03+00,2020/06/20 19:09:03+00,,1970/01/01 00:00:00+00,,Open,,20-00214948,Standard,1223 HARVARD STREET NW,397481,139900.62,38.92697956,-77.02905051,WASHINGTON,DC,20009,231503,1
-76.9972368577017,38.9457708307588,246,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/19 15:28:47+00,1970/01/01 00:00:00+00,2020/07/10 15:28:47+00,2020/06/19 15:28:47+00,,1970/01/01 00:00:00+00,,Open,,20-00214079,Standard,618 ALLISON STREET NE,400239.73,141985.39,38.94576337,-76.99723457,WASHINGTON,DC,20017,3932,5
-77.0653920257869,38.9062540641022,247,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/19 18:06:10+00,1970/01/01 00:00:00+00,2020/07/10 18:06:10+00,2020/06/19 18:06:10+00,,1970/01/01 00:00:00+00,,Open,,20-00214268,Standard,1232 POTOMAC STREET NW,394328.34,137600.72,38.90624661,-77.06538972,WASHINGTON,DC,20007,278982,2
-77.0198128524008,38.933406741223,248,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/03 16:18:57+00,2020/06/05 10:57:22+00,2020/06/23 16:18:57+00,2020/06/03 16:18:57+00,1,2020/06/05 07:42:00+00,,Closed,,20-00193500,Standard,400 - 499 BLOCK OF MANOR PLACE NW,398282.360000005,140613.05000332,38.9333989470641,-77.0198105606524,WASHINGTON,DC,20010,808041,1
-77.0912526361736,38.9535772247111,249,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/27 11:01:39+00,2020/05/29 10:32:47+00,2020/06/16 11:01:39+00,2020/05/27 11:01:39+00,1,2020/05/29 10:30:00+00,,Closed,,20-00183311,Standard,4611 ELLICOTT STREET NW,392090.54,142855.92,38.95356976,-77.09125032,WASHINGTON,DC,20016,267103,3
-76.9796114113731,38.8484748802163,250,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/27 11:06:28+00,2020/06/01 17:46:26+00,2020/06/16 11:06:28+00,2020/05/27 11:06:28+00,1,2020/06/01 11:50:00+00,,Closed,,20-00183322,Standard,1720 STANTON TERRACE SE,401770.06,131184.96,38.84846744,-76.97960914,WASHINGTON,DC,20020,302500,8
-76.9986169022804,38.9615118157192,251,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/05/27 11:06:39+00,2020/05/29 08:29:45+00,2020/06/16 11:06:39+00,2020/05/27 11:06:39+00,1,2020/05/28 11:56:00+00,,Closed,,20-00183323,Standard,612 OGLETHORPE STREET NE,400120.07,143732.78,38.96150435,-76.99861462,WASHINGTON,DC,20011,4705,4
-76.9969774773499,38.9553579713039,252,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/18 07:36:50+00,1970/01/01 00:00:00+00,2020/07/09 07:36:50+00,2020/06/18 07:36:50+00,,1970/01/01 00:00:00+00,,Open,,20-00211590,High,5366 CHILLUM PLACE NE,400262.18,143049.65,38.95535051,-76.99697519,WASHINGTON,DC,20011,9469,5
-77.0527249140898,38.9005233155371,253,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/18 12:30:23+00,2020/06/19 14:34:00+00,2020/07/09 12:30:23+00,2020/06/18 12:30:23+00,1,2020/06/19 14:32:00+00,,Closed,,20-00212170,Standard,2414 I STREET NW,395426.67,136963.85,38.90051586,-77.05272261,WASHINGTON,DC,20037,274021,2
-77.0260250636911,38.9463209844855,254,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/18 11:53:20+00,1970/01/01 00:00:00+00,2020/07/09 11:53:20+00,2020/06/18 11:53:20+00,,1970/01/01 00:00:00+00,,Open,,20-00212105,Standard,907 BUCHANAN STREET NW,397744.15,142046.78,38.94631352,-77.02602277,WASHINGTON,DC,20011,252225,4
-76.9871551961767,38.9061330208197,255,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/18 11:53:26+00,1970/01/01 00:00:00+00,2020/07/09 11:53:26+00,2020/06/18 11:53:26+00,,1970/01/01 00:00:00+00,,Open,,20-00212107,Standard,1211 PENN STREET NE,401114.31,137585.33,38.90612557,-76.98715292,WASHINGTON,DC,20002,71703,5
-76.9707691666169,38.8744807624416,256,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/18 11:58:31+00,2020/06/19 14:32:10+00,2020/07/09 11:58:31+00,2020/06/18 11:58:31+00,1,2020/06/19 14:31:00+00,,Closed,,20-00212117,Standard,2406 L'ENFANT SQUARE SE,402536.7,134072.01,38.87447331,-76.97076689,WASHINGTON,DC,20020,150398,7
-77.0431646454105,38.9138914861622,257,S0311,Rodent Inspection and Treatment,DOH- Department Of Health,DOH,1,2020/06/03 17:45:43+00,2020/06/05 11:03:59+00,2020/06/23 17:45:43+00,2020/06/03 17:45:43+00,1,2020/06/05 09:30:00+00,,Closed,,20-00193618,Standard,1739 19TH STREET NW,396256.66,138447.39,38.91388403,-77.04316235,WASHINGTON,DC,20009,241180,2
